Id,preco,fold,previsao_correspondencia,catboost_alpha_1.00,catboost_alpha_1.50
3432,420000.0,3,,367922.2533344119,365077.43809159414
3433,680000.0,2,690000.0,713066.6312346293,716830.3681151997
3434,270000.0,5,,290513.1723503854,277154.4829418325
3435,400000.0,2,450000.0,531874.3031757198,529442.8108114735
3436,160000.0,4,,180244.36975367903,160293.73812680773
3437,380000.0,1,400000.0,342752.48759375233,330273.4593972778
3438,385000.0,2,398000.0,295244.4602790451,283575.21148092585
3439,200000.0,2,,210611.37098286522,209134.56270630416
3440,2000000.0,4,,1776379.1333978814,1659525.0069026686
3441,650000.0,3,,546561.3164431388,535145.8060763958
3442,750000.0,3,,788550.5327490601,793377.8636311778
3443,450000.0,3,,488067.0029017427,474978.68179754034
3444,695000.0,3,,630189.9086012471,623589.2573390956
3445,1200000.0,2,1465000.0,839300.162643136,780054.2934444434
3446,930000.0,5,,951155.7494981032,866719.8116181671
3447,600000.0,3,505000.0,450866.3883398266,446124.90819458594
3448,380000.0,3,,377746.1946563344,367439.8257020994
3449,364350.0,2,,235769.77782326358,225419.39186609403
3450,330000.0,4,,373603.97139666864,368604.95548593666
3451,185000.0,3,235000.0,249567.40077464902,248888.8218550914
3452,1500000.0,2,1239000.0,1471464.9358256953,1310192.6272107926
3453,299990.0,3,270000.0,293436.2655385871,289152.08005326067
3454,750000.0,4,765000.0,708356.996325234,695588.2302723984
3455,240000.0,2,230000.0,225798.86761219296,215659.7909762483
3456,570000.0,2,,433625.9664400655,429285.8874408528
3457,700000.0,1,,848697.0812805889,810454.1627520525
3458,1400000.0,2,,709324.3148642073,665895.968560344
3459,650000.0,5,560000.0,546837.3546412882,535390.2785684695
3460,790000.0,3,,672715.2337375332,678530.151809287
3461,250000.0,5,,302914.4738286779,293228.8194410681
3462,415000.0,1,,342428.22212407546,338261.83665854903
3463,330000.0,3,,350483.94512153364,347679.68499508826
3464,727600.0,4,706200.0,344657.82514092856,324619.1218560516
3465,620000.0,5,,431290.71491874143,423185.1808749101
3466,315000.0,3,305000.0,341141.4450037374,324813.7333580711
3467,360000.0,4,407697.5,416352.3096727006,413695.9941812749
3468,950000.0,1,480000.0,485107.20210064645,457209.80229788326
3469,350000.0,2,,361364.49572099344,352627.8249179941
3470,410000.0,2,450000.0,304594.8091821212,294468.0102770352
3471,480000.0,5,,548022.9389777173,544686.7753683816
3472,550000.0,4,600000.0,472551.56452015083,461897.76292602415
3473,416000.0,3,,326673.71005071886,318564.47907186917
3474,550000.0,5,650000.0,509318.2499769942,512586.5655356086
3475,550000.0,1,772500.0,534589.3046107852,526052.7739487026
3476,520000.0,3,,370830.738275962,365546.3386860273
3477,1750000.0,2,,2010872.5533955765,2140544.0415680557
3478,340000.0,2,277500.0,348401.17473248375,345786.6221249529
3479,270000.0,5,,432237.87927743234,400252.5496004893
3480,1100000.0,2,1390000.0,1259176.9895335839,1191539.523801934
3481,330000.0,2,,291454.97136361414,290590.919993031
3482,475000.0,4,475000.0,486328.96752271865,480617.490022931
3483,700000.0,2,,674966.2772334185,652796.6050905586
3484,355000.0,2,,272138.7787273746,267105.40348903654
3485,330000.0,5,270000.0,413195.8138581926,415997.67349386954
3486,900000.0,2,870000.0,980561.7867680906,999761.990770671
3487,400000.0,4,,296429.9327645135,283674.3050697571
3488,280000.0,1,280000.0,205775.7227425831,203288.40656680215
3489,260000.0,2,,265484.628412839,263144.2203026324
3490,680000.0,5,810000.0,791014.3744903624,788851.5710234881
3491,300000.0,2,550000.0,362610.9337119102,345107.02114453976
3492,291000.0,2,,308639.41046777315,303578.06232796016
3493,234000.0,4,245000.0,275065.63762701297,262539.085610447
3494,595000.0,5,680000.0,730818.1422739018,722953.9981099227
3495,440000.0,3,440000.0,410644.8217420357,415608.71921678336
3496,2500000.0,5,,1723658.0029351183,1539620.424997853
3497,1100000.0,3,,899530.9432775123,839730.00149947
3498,411558.0,2,,417435.43873513595,415871.3928767884
3499,470000.0,1,410000.0,411270.38117601007,410594.1046800095
3500,399000.0,2,,261348.2285575842,267235.778184301
3501,280000.0,5,,238887.23299060823,227988.36433123282
3502,1200000.0,1,,986386.2436926255,864856.8854625196
3503,670000.0,1,,756328.3563799207,757032.8073598604
3504,650000.0,1,550000.0,564336.3697076489,558005.4138729933
3505,650000.0,2,570000.0,565771.8369483146,559856.2700488126
3506,320000.0,1,300000.0,352587.7685136359,354450.1683594131
3507,570000.0,3,570000.0,536775.1268297854,532659.8043691611
3508,791574.0,2,,824422.0657939179,787716.3143519845
3509,520000.0,4,585000.0,567628.8605374799,558302.2273632877
3510,550000.0,2,,601380.022620908,564518.9625080262
3511,310000.0,1,,268983.24000483734,259633.61554357578
3512,100000.0,3,,165314.05954641246,158056.2558387879
3513,760000.0,2,744500.0,820769.0478602478,832850.3604368557
3514,790000.0,1,736500.0,571211.02611647,556020.425503913
3515,330000.0,2,350000.0,343233.4399665154,339922.35589529696
3516,400000.0,2,442613.5,392854.0179003045,383369.69561433414
3517,1900000.0,5,,1357218.458430488,1216251.056461138
3518,607000.0,3,546300.0,542897.5170509724,538287.0295923863
3519,618000.0,3,574500.0,519814.1177950264,512122.93865085224
3520,430000.0,1,,336379.5694855256,336542.04224427004
3521,450000.0,4,400000.0,409659.3073888493,406153.0674542337
3522,168000.0,4,200000.0,194937.39721597123,192894.40125558653
3523,470000.0,2,525000.0,488687.1109217303,485182.74897892546
3524,230000.0,4,,235686.12671612232,233115.84740291644
3525,300000.0,4,,335337.85681677365,322051.16021422367
3526,380000.0,3,368000.0,389195.78602425347,388163.03642701736
3527,550000.0,5,522500.0,526901.4726467854,537418.8862527729
3528,1300000.0,5,,1199322.5258686487,1132966.9303286062
3529,850000.0,5,810000.0,814944.7550556281,815752.2961342275
3530,250000.0,5,250000.0,269895.8172289869,255354.26862367796
3531,457713.0,4,455972.0,456784.2800225595,435489.8035429945
3532,295000.0,5,,302789.2664099231,306895.277833565
3533,240000.0,1,,275382.88821688667,266710.93296130374
3534,350000.0,2,,393705.43440497515,391014.7578775316
3535,240000.0,2,,250189.3144605517,241211.63270747097
3536,470000.0,3,520000.0,417086.88232373685,418688.27258716297
3537,340000.0,1,515000.0,495797.2886168021,482389.40879886743
3538,235000.0,3,340000.0,382931.3440666287,371005.44868548133
3539,650000.0,1,,882992.7567339801,868662.6702530101
3540,895000.0,2,,939143.9650602858,978832.9748588413
3541,350000.0,5,335000.0,326016.6709266355,321813.7457542234
3542,560000.0,5,480000.0,555563.1911001549,542154.3897390249
3543,1050000.0,5,740000.0,938768.0456511826,894639.1653428291
3544,375000.0,2,392500.0,395378.1376331887,397341.517587698
3545,545000.0,4,325000.0,327769.81381364283,312779.3880519887
3546,590000.0,1,590000.0,492992.2106223388,472561.4820748528
3547,356979.0,3,,314787.1697550759,301142.21773641935
3548,380000.0,4,,368396.3128543726,354066.8092996325
3549,1450000.0,4,,917899.3481518918,799117.3069174782
3550,480000.0,3,,350560.35664139636,352223.14451871824
3551,335000.0,1,,247747.89680803075,235150.9485958456
3552,420000.0,1,492000.0,351770.90711237886,349424.1442508495
3553,339190.0,2,,365006.36984976195,362221.8019032659
3554,2000000.0,2,,1529787.0399739146,1372803.4471031043
3555,350000.0,2,,330350.0315237395,334137.61214388313
3556,495000.0,4,,316369.70357649843,313647.81689495104
3557,1200000.0,3,,864698.0132392899,880273.898507472
3558,1950000.0,1,1200000.0,1148278.1929814108,1035409.955454908
3559,180000.0,2,,276551.8034286897,272487.54264761007
3560,710000.0,4,650000.0,516240.18201104604,491296.5022163926
3561,390000.0,4,430000.0,415698.6379882396,428231.8505870469
3562,590000.0,4,625000.0,587643.8165136141,577112.0012436324
3563,430000.0,4,,352288.3437985797,346617.1398807563
3564,2450000.0,2,,1718614.3670635598,1422577.7087756596
3565,660000.0,1,,754290.7046310736,756364.240131642
3566,495000.0,2,480000.0,455786.4853006174,434811.1437731945
3567,457000.0,1,394000.0,368418.56481662113,361955.7339498452
3568,460000.0,4,,487970.1747184467,475171.7244017212
3569,450000.0,5,390000.0,599297.138494938,577642.7046243397
3570,350000.0,1,,439977.1073934416,413448.93222515815
3571,670000.0,5,340000.0,512677.366900453,503568.5259025825
3572,450000.0,5,600000.0,452495.280994965,439101.758777137
3573,430000.0,1,,365514.83521959506,350308.00679521763
3574,1650000.0,5,1750000.0,1104876.7682202954,1021506.8885204198
3575,1300000.0,5,,1314376.8773504996,1211731.9811111905
3576,550000.0,3,615000.0,555334.4655606424,535914.9774428112
3577,570000.0,4,625000.0,609011.551564636,599791.0184775094
3578,382842.0,3,410694.0,342211.3674571412,336822.10960168066
3579,370000.0,2,345000.0,377641.1003992312,369468.2173607241
3580,400000.0,3,,474837.9033678826,455928.16014461813
3581,250000.0,2,,353408.7876756014,344709.87021828827
3582,300000.0,5,450000.0,411153.67280817055,405065.002746817
3583,255000.0,3,255000.0,282690.0313008639,283662.4520789479
3584,460000.0,1,480000.0,311008.2707592463,306604.5031579126
3585,400000.0,3,,323092.4229496464,311702.5693718999
3586,290000.0,5,,288018.95571358973,275541.57142504316
3587,400000.0,2,,438185.0830792227,435149.42731875833
3588,690000.0,3,,482871.8020670361,461181.0565462485
3589,320000.0,1,,385813.05605047743,384525.7292797925
3590,300000.0,1,,318803.35146242863,305642.65035815566
3591,340000.0,1,,366600.8355184033,361940.12511417567
3592,590000.0,4,,604886.5749376216,565397.5658681818
3593,630000.0,2,,566260.473713535,588766.6175508774
3594,550000.0,1,,690231.0747018978,638693.7621640903
3595,570000.0,4,437500.0,343909.2051407873,331554.84259244177
3596,500000.0,2,,262313.61024380766,245900.13755258676
3597,603000.0,4,549000.0,510956.3350592193,500585.55851804145
3598,370000.0,5,375000.0,384525.9013485628,385637.5542987329
3599,645000.0,2,690000.0,764660.4176568455,759894.7437682481
3600,492562.0,4,492562.0,367737.868093276,348074.42102323845
3601,780000.0,3,650000.0,670543.1812284667,664091.5799101999
3602,320000.0,3,438000.0,393341.6792642526,390370.2607978398
3603,295000.0,2,295000.0,266593.1871794314,262963.26693892974
3604,850000.0,5,880000.0,887993.424623725,889547.1928497145
3605,364350.0,5,364350.0,301441.40811450116,299420.5697337858
3606,850000.0,5,710000.0,606753.3241846191,593433.9733139273
3607,820000.0,1,,688484.0109026989,661714.4623197841
3608,1300000.0,4,1300000.0,1546564.1930178762,1522624.7572244084
3609,750000.0,3,,944402.59222003,924417.3444511099
3610,2500000.0,2,,1963745.232482368,1706550.7855772309
3611,435000.0,2,,293867.16589889553,275626.948709999
3612,980000.0,2,1235000.0,1101490.7966191457,1099860.586639613
3613,630000.0,2,,641638.8408145595,629504.7281809759
3614,620000.0,3,,476059.3592541702,452167.26130871393
3615,2600000.0,2,,1823000.3903922462,1505102.3863641596
3616,1150000.0,2,,1116559.7858277664,1126595.4347613184
3617,975000.0,1,1115000.0,1075541.7717606202,1062202.629377543
3618,730000.0,1,,762615.7442174228,766325.7605058841
3619,1100000.0,1,,809149.3267869618,785255.3076135099
3620,1750000.0,5,1200000.0,1026930.8799112975,990205.7733973754
3621,250000.0,2,250000.0,266997.2686408402,269477.1988205948
3622,595000.0,3,,606286.8513901554,576755.1541945785
3623,357000.0,4,392793.0,321113.62209601724,317969.3066713786
3624,480000.0,2,,452963.0324988699,431085.4581594385
3625,2500000.0,3,,2670612.381995646,2350524.7712254133
3626,330000.0,5,,297025.6590965894,289739.34113788756
3627,487000.0,2,,789000.1210956412,764320.3948723966
3628,450000.0,1,,445904.74041962874,430677.8687022262
3629,250000.0,3,230000.0,258108.4237619184,248503.08408377593
3630,750000.0,5,705000.0,616730.6037388912,607633.0617503342
3631,850000.0,5,,867177.2142947236,859474.1886477169
3632,160000.0,5,,191871.71304387,179584.6797972198
3633,420000.0,2,,454817.1211718236,462449.0233021305
3634,655000.0,5,,602918.7638798661,611513.2459302834
3635,770000.0,1,,921584.9120007259,916144.7317822461
3636,600000.0,5,,733141.7762157306,740599.1518915764
3637,200000.0,5,,174346.39677402246,168528.12850820788
3638,390000.0,3,,260022.44531077816,249375.7948735762
3639,500000.0,3,,449795.1945472066,440165.61175006314
3640,250000.0,4,,240644.42068716526,228443.97050749412
3641,280000.0,4,,193896.80960994377,184786.37322724296
3642,2250000.0,3,2100000.0,1176828.2922172784,1049484.840651099
3643,350000.0,3,,394563.0329140392,382009.0987288348
3644,232500.0,1,,258014.45027391476,257886.8555417712
3645,392793.0,2,374895.0,369480.4278557119,370405.3468332311
3646,705000.0,4,750000.0,892501.1378684049,859047.1112670015
3647,492562.0,5,492562.0,369069.9139813388,350586.50619317056
3648,350000.0,2,420000.0,354115.58141144883,346683.18082535506
3649,312000.0,5,,345090.9337347048,345678.56374577753
3650,1289925.0,2,,1039012.0295150976,1056182.6887210817
3651,340000.0,2,,273215.09386205615,270761.95218010794
3652,456000.0,3,,493972.3593750497,488755.93318425876
3653,550000.0,2,455000.0,420541.61299969885,422885.56620559894
3654,695000.0,3,,698986.4897333843,667837.5726987016
3655,400000.0,5,399514.5,391742.4424939673,391039.6685060641
3656,800000.0,3,,950072.9900317644,940276.1944538095
3657,386146.0,3,,375250.441200006,376724.27181673615
3658,180000.0,2,,215188.56321327435,209545.93691470512
3659,460800.0,4,500000.0,484123.59076082637,483064.4514422977
3660,1250000.0,2,,807682.8926586553,820978.7301451018
3661,325000.0,3,400000.0,402367.958136015,379475.62119278027
3662,290000.0,3,,332640.99992523494,322892.44847287977
3663,800000.0,1,,456224.42662053194,423740.3335596214
3664,350000.0,5,,335276.6807063535,328751.07838464476
3665,412000.0,5,450000.0,360435.5441821899,357125.7542650724
3666,400000.0,1,400000.0,388624.43176603573,392259.16628519766
3667,695000.0,2,720000.0,635013.7552174289,638520.724743331
3668,499000.0,3,,424114.3123009326,415786.9713296522
3669,689000.0,5,630000.0,583488.1369615707,574839.8736968428
3670,7100000.0,4,6645000.0,2547072.633283157,2168228.715006056
3671,690000.0,1,654713.5,468901.5237200665,455522.2725514201
3672,470000.0,3,470000.0,459512.8293252173,454449.5454155694
3673,830000.0,1,,486152.9171546954,451657.40953932045
3674,900000.0,5,850000.0,475829.9193681845,443541.4535565198
3675,1150000.0,3,950000.0,936779.3297923263,930521.8590070864
3676,1190000.0,2,1235000.0,972040.2863234526,984738.8959978513
3677,350000.0,3,,387180.69506401604,352707.1642879522
3678,850000.0,3,810000.0,953974.4683162099,933971.1520399238
3679,400000.0,5,,451823.0276675054,446530.6023734325
3680,330000.0,5,,297631.04280538985,297323.79717818275
3681,480000.0,5,,396416.5317817025,392522.4286932125
3682,1000000.0,3,,1009034.0810370885,963253.2319459713
3683,1089000.0,5,950000.0,959151.8437199176,942163.6605844912
3684,380000.0,4,,383674.04125765536,383741.61785153614
3685,320000.0,2,,353408.7876756014,344709.87021828827
3686,303800.0,5,302000.0,323169.2296771272,311826.4784110742
3687,265000.0,5,,363121.24685210193,360537.10309007316
3688,598000.0,5,704500.0,621193.7798674655,624765.9082002
3689,800000.0,3,950000.0,940814.2727175128,861769.2869030978
3690,650000.0,3,770000.0,563567.0300968215,564577.2731442883
3691,550000.0,4,,1193972.495704436,1127264.104212406
3692,375000.0,1,550000.0,512338.8801738673,495005.76466293656
3693,950000.0,4,900000.0,1262305.096827581,1282072.7033200709
3694,430000.0,5,440000.0,408832.58388294035,409435.3170598878
3695,1003680.0,1,1003680.0,850076.727071422,840548.9427966011
3696,780000.0,4,,577573.7423751144,540138.4276757297
3697,353000.0,5,352000.0,374624.5236800265,369845.13951816596
3698,560000.0,1,,597343.8555746399,606968.9820927846
3699,465000.0,2,,463867.2111370392,445433.8993594517
3700,435395.0,2,360000.0,400507.5725624047,397586.05343906535
3701,465000.0,4,,477832.90225782606,460831.5860461047
3702,540000.0,4,,604031.0079020181,596868.2127369674
3703,380000.0,3,,310811.52536814526,305745.6814650882
3704,375000.0,2,399000.0,378518.2508570042,370623.0488347448
3705,340000.0,4,370000.0,418924.78579349985,406035.5203707564
3706,340000.0,2,380000.0,355595.53157438134,356392.00048322906
3707,2900000.0,3,2800000.0,3067357.789196176,2625669.063155807
3708,255000.0,5,,253897.98351785215,251784.39571377807
3709,340000.0,4,,338403.4988676605,340859.4916018087
3710,990000.0,4,,1022265.8893787239,990812.1742846469
3711,380000.0,4,,375315.7468045903,367670.32410964963
3712,250000.0,4,246000.0,195975.7778234746,197567.9092813941
3713,2700000.0,3,,2888261.478648915,2480039.7715399116
3714,1600000.0,4,,1164843.687512293,1138652.4704010328
3715,150000.0,1,,221276.30908107292,211491.1864545383
3716,602897.0,5,,804258.3783513386,793211.2002946435
3717,439000.0,4,428000.0,395918.5388252675,392953.8255237862
3718,1250000.0,2,,990916.0742859016,994610.8805844927
3719,510000.0,2,,589378.6799139382,577906.0154448175
3720,235500.0,5,,268775.536520624,266897.46432454296
3721,400000.0,1,,446760.7059352693,431101.0777273393
3722,370000.0,1,355000.0,323903.27836741856,320660.6718939769
3723,650000.0,5,595000.0,714261.6127374994,705968.0128450181
3724,370000.0,2,,314822.89563621173,311192.4270412406
3725,650000.0,4,,572041.803888952,566327.4526447243
3726,290000.0,3,,367876.79684344755,353237.3698469883
3727,1300000.0,1,1115000.0,1115209.7858435074,1134275.7820033934
3728,270000.0,3,,314787.1697550759,301142.21773641935
3729,441000.0,2,,403618.07635198906,378239.3821596505
3730,245000.0,2,,300523.7164182332,300939.3825137987
3731,730000.0,1,,803363.7821252138,784780.0209104492
3732,270000.0,3,,269275.17922339943,259574.5239309961
3733,578000.0,2,,527548.8790376023,522013.3556252081
3734,2200000.0,5,2300000.0,1954279.9681211787,1793334.4689907196
3735,349000.0,5,457000.0,377926.3595762041,373680.05962561857
3736,445000.0,3,,392049.9592211165,387165.4753555835
3737,296721.0,2,,186843.00689643295,183454.55570494838
