Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
3548,380000.0,4,342860.37321250647,312197.2222799951,352296.19667867763,320439.8200306141,351256.0102686733,319972.20481243817
3549,1450000.0,4,780416.5002948353,710621.2401586313,776725.7848661178,706490.3710630955,777971.8665027578,708683.5986565207
3550,480000.0,3,333075.42027455335,305623.54594548774,340062.38856249454,311651.93467800313,334230.10379445646,306691.5018002565
3551,335000.0,1,221362.52615226983,203349.8308538614,232440.12641141555,213366.6695525579,224049.9873731071,205980.29820727019
3552,420000.0,1,339537.35377554916,311908.54504132,342858.2469363812,314724.15458921983,345222.79642493406,317380.48901176115
3553,339190.0,2,356163.64176026336,326645.88947118685,357636.9826873855,327453.8726957548,355558.9744492774,326147.68674267497
3554,2000000.0,2,1272984.47206178,1167483.416062771,1303379.2161871325,1193379.299659011,1325067.8931368166,1215460.3291702713
3555,350000.0,2,325771.48175821826,298772.53864920454,319818.77434792696,292827.3676679027,326399.4912430872,299400.23082754517
3556,495000.0,4,300262.15393619984,273408.70435496134,311922.2465708101,283716.68356629956,303719.08550109976,276669.0464800039
3557,1200000.0,3,822405.9348901616,754623.7360311986,881389.4922578782,807753.958407989,842640.4252944029,773211.7920475409
3558,1950000.0,1,875504.3383420921,804262.8633141876,929356.7932635177,853096.0934589446,889216.0298282893,817500.5280839433
3559,180000.0,2,271331.17964638566,248844.08211581875,264405.26072180166,242090.52971505944,271167.4064550261,248736.85855434387
3560,710000.0,4,473384.0363753238,431047.7173063911,478001.3379231991,434778.07635319605,471531.94954346213,429536.04528937186
3561,390000.0,4,409701.9278507008,373060.91292874457,416894.3709723463,379196.70568569633,414893.4585426721,377941.93070351676
3562,590000.0,4,547814.4488531108,498821.5688337503,543404.9052086731,494267.52735465753,566409.1230470398,515963.2024192707
3563,430000.0,4,346636.10227745416,315635.2752550699,342169.3416826969,311228.6856982502,345325.58935619605,314569.9631443747
3564,2450000.0,2,1199948.5984280529,1100500.5320477535,1258347.0812794059,1152147.694190003,1172820.3310905958,1075806.4496682917
3565,660000.0,1,730109.8184359759,670699.375654811,769779.9680392159,706613.744384608,743487.6832324924,683525.2101605036
3566,495000.0,2,421025.68696409516,386132.3669336648,415918.1402129768,380816.3370402996,426081.40431999683,390836.6104336979
3567,457000.0,1,339678.6080435044,312038.3051773076,340875.04036045313,312903.6849970138,338788.794151872,311465.390678528
3568,460000.0,4,465807.2012675862,424148.5039264795,483715.5545292324,439975.5850351399,465694.7855536511,424218.7548315004
3569,450000.0,5,568196.8890892108,521445.2064855297,564511.7061412432,517150.2049520747,557786.327561983,511761.635203783
3570,350000.0,1,428764.32876879326,393874.94914712105,425349.0858540049,390446.00107151247,418597.1750864252,384837.20514314185
3571,670000.0,5,482684.62928995385,442968.9620281848,490402.8969125275,449258.98947425897,500289.73042395513,459009.261909476
3572,450000.0,5,422723.95303869795,387941.89692234417,426472.6773181908,390692.3985494461,423769.8693477583,388803.2936113929
3573,430000.0,1,333827.86176613905,306663.6453983859,328319.4168755445,301378.34465027385,341877.23940311995,314304.75202510774
3574,1650000.0,5,996032.4284836996,914078.1044568878,1042814.9974262648,955324.7236137154,1010076.249652502,926731.7029122183
3575,1300000.0,5,1101700.9494264128,1011052.137191063,1161068.9390876603,1063657.3755344537,1172355.9647080672,1075621.2117322627
3576,550000.0,3,526296.4674066642,482919.4314453506,526765.0586486271,482756.562237246,517141.9030918681,474532.44068231754
3577,570000.0,4,568959.3403906673,518075.4019366658,571629.8948558359,519940.2728687172,590134.4298256614,537575.4695346444
3578,382842.0,3,323965.33833195374,297264.3114368104,326759.7296306615,299460.64410337526,330969.66414688935,303699.7032737647
3579,370000.0,2,373358.9445634834,342416.09821884136,376216.65194499824,344465.4932672482,378021.9177496277,346752.53016193805
3580,400000.0,3,461321.9212301988,423300.0479967567,460358.47217405384,421897.90263173205,455927.2454699753,418361.51213605946
3581,250000.0,2,335133.6135293412,307358.76559985813,319679.5675339015,292699.90934405784,331188.1202099443,303792.7518224897
3582,300000.0,5,401785.69844204513,368726.45822274225,402465.1092705445,368699.0216164711,402775.51563441195,369541.24960728484
3583,255000.0,3,288542.3703794945,264760.88304026274,289232.8281131035,265068.92113202246,282229.8033513237,258975.7213965362
3584,460000.0,1,299002.8734597785,274672.4334950901,295912.90905763925,271631.03401296644,301475.9623177365,277161.84833842487
3585,400000.0,3,300262.0160074753,275514.60257650336,305969.9132512995,280407.7093650841,300316.35351393826,275572.04581131483
3586,290000.0,5,258871.8613173319,237571.68293245547,258173.6703010186,236513.3708600105,260745.68197685177,239230.74121240625
3587,400000.0,2,445264.02653979574,408361.9071272666,442282.36919600476,404955.5320873522,428317.5341701168,392887.77108574583
3588,690000.0,3,442913.7745728303,406409.0896334164,443862.0809677713,406779.69959735457,440549.6443114954,404250.9352016733
3589,320000.0,1,383023.1601858311,351855.82759081444,382288.87162992585,350919.2005958085,385749.49418809294,354638.6981662659
3590,300000.0,1,303886.22210953577,279158.41465544916,303947.0626746666,279005.9250285762,306726.4692550018,281988.9005393975
3591,340000.0,1,355410.9715092243,326490.4959129924,354983.97951174626,325854.87980191933,369121.6228081138,339351.8688941151
3592,590000.0,4,556921.8610622345,507114.47468112584,572254.1010678674,520508.03524631617,559106.468556627,509310.9419882149
3593,630000.0,2,577378.4422871433,529527.0845453655,568118.599911152,520171.69559337787,555140.8191648303,509220.4303589362
3594,550000.0,1,606777.8954449552,557403.2088869367,599690.0562216353,550480.9863737558,592007.9057575689,544262.3157391096
3595,570000.0,4,323692.72229456814,294743.7985490935,331133.1751601403,301190.464316197,333713.41327962396,303991.99871595396
3596,500000.0,2,236311.17233139378,216726.42579874647,234773.0245259696,214959.13400187562,237536.84264208583,217888.16289582066
3597,603000.0,4,493187.68382008467,449080.2582656656,487434.91789374506,443358.6250406497,490086.26126114134,446437.8600783686
3598,370000.0,5,391046.88286152424,358871.24075266643,385656.6914212178,353300.7993278362,392275.89229871484,359907.9829928337
3599,645000.0,2,760531.3242356507,697500.8163322584,745381.8156741267,682474.6153079966,759885.2974737372,697028.762513162
3600,492562.0,4,343859.16632497835,313106.6899808683,339370.4085141832,308682.8460063892,333750.1928373107,304025.5025872644
3601,780000.0,3,665331.2987853483,610495.0962628267,666486.8553825553,610805.3254447451,671383.0415756624,616065.0131942997
3602,320000.0,3,380803.9091475568,349418.28168420744,385808.00978619506,353575.7458283015,385980.650633454,354178.10683328856
3603,295000.0,2,259755.70310427807,238227.94563298632,252958.8670080371,231610.16517946872,251177.43410252486,230400.4257560532
3604,850000.0,5,873974.514384204,802063.2106005937,872384.6831415104,799193.2014440852,878538.4726570778,806047.5188081028
3605,364350.0,5,301602.03091800766,276785.98089579353,289918.9118159119,265595.2445874839,290918.32129847386,266913.7418071661
3606,850000.0,5,584696.9543579726,536587.6335320519,569982.3102563642,522161.8353727884,572450.672555387,525215.979281772
3607,820000.0,1,590475.0393666072,542426.9476218006,585530.1204956783,537482.979645872,613642.3114899641,564151.9010791655
3608,1300000.0,4,1473384.7583623554,1341615.0271332385,1503924.4048597678,1367932.0701621412,1434694.025967364,1306916.3154500255
3609,750000.0,3,923321.6621752605,847222.0502181672,910226.3721242568,834181.6660954637,927452.1807440266,851035.5558374039
3610,2500000.0,2,1524561.5867388265,1398210.5896398886,1359656.3510615802,1244906.8727315294,1392515.626990964,1277328.8909373824
3611,435000.0,2,281611.7409663775,258272.6219859613,277182.92040969705,253789.8067790513,280850.5178069743,257618.99793164752
3612,980000.0,2,1022011.0485805338,937309.9016032533,1032733.2000947006,945574.7090006346,1029131.7814308805,944003.5943036848
3613,630000.0,2,611055.202344213,560412.8178251081,637947.9850361306,584107.7639924475,621769.6956419867,570337.8693631035
3614,620000.0,3,422289.38397689397,387484.54881410574,432998.07233647804,396823.32270247536,424140.24979614734,389193.5786368082
3615,2600000.0,2,1369103.9445562973,1255636.8009318714,1374712.3199799908,1258692.1789727185,1374651.5154386335,1260942.4710262266
3616,1150000.0,2,1133055.4795816606,1039151.310108392,1173262.5984398625,1074243.9964158894,1136730.682401465,1042702.0808261127
3617,975000.0,1,1029080.1669718247,945341.9308417041,1027507.9593676351,943193.21974973,1032616.219375821,949335.4554244706
3618,730000.0,1,770130.6865035685,707463.668571181,767948.1973255676,704932.2842056402,758475.3924592453,697304.1567793641
3619,1100000.0,1,792615.017339549,728118.406081783,770056.4334618081,706867.5237443754,779637.3005839777,716759.351565465
3620,1750000.0,5,966758.7119807104,887213.0521491069,994231.6818319666,910817.459471072,965432.570385211,885771.7130838495
3621,250000.0,2,269356.6190897532,247033.16709330762,267668.29903129226,245078.18083315226,268319.02404967934,246124.0899302322
3622,595000.0,3,543636.3349811892,498830.1576405865,538670.6171897656,493667.472933523,541584.7069215777,496961.30070909957
3623,357000.0,4,316308.9970801118,288020.4245982541,318442.3695497642,289647.224553261,324517.1354067757,295614.766096383
3624,480000.0,2,426338.28469292785,391004.6728264297,434721.4860930696,398032.7568350507,437242.06005374424,401074.07400983485
3625,2500000.0,3,2107429.069512277,1933736.0424916018,1833098.2355972377,1679952.3581353817,1808476.0522093028,1659468.2230148937
3626,330000.0,5,274764.41056522424,252156.58084950046,274482.7698091054,251454.16670434075,282047.4534364276,258774.83696415878
3627,487000.0,2,670403.1084904859,614842.1511944319,674020.4396574202,617135.8498314006,676301.6352994946,620359.0114266251
3628,450000.0,1,431603.5430714918,396483.131111102,428327.05133035104,393179.6021305905,422892.0260094999,388785.67523351277
3629,250000.0,3,250166.68289440012,229548.09646591078,241825.04474788357,221621.81289102614,241595.0073189533,221688.99444096902
3630,750000.0,5,589812.6253921026,541282.3831688898,575015.8089171659,526773.0326885236,576624.5526162391,529045.4594600017
3631,850000.0,5,865402.9676363263,794196.9373955221,857971.6533958215,785989.3985718407,878816.9821605508,806303.0476224072
3632,160000.0,5,174751.37199468407,160372.69299285213,166880.5213743842,152879.55040152645,174233.26855698196,159856.737280303
3633,420000.0,2,469213.70681282965,430326.7112175209,463607.4768692009,424480.8872135751,470632.0671417219,431702.11142313026
3634,655000.0,5,608880.2689672682,558781.126178874,607837.8109747864,556841.3287156549,616024.192051379,565194.1115646485
3635,770000.0,1,922634.4578050515,847557.9141410043,918317.0118183228,842962.2089360111,916954.0375841119,843001.458372796
3636,600000.0,5,735871.3494888794,675323.2816816214,742702.6381930574,680391.2432311644,753921.8033863348,691713.3602094274
3637,200000.0,5,167102.36128627733,153353.04884335917,167828.19751540123,153747.71824503352,166265.517291952,152546.43006264244
3638,390000.0,3,253119.55828716216,232257.59765794475,247570.02304392506,226886.82796138708,246509.35808064297,226198.4314975506
3639,500000.0,3,423020.22341807734,388155.1529113615,420718.6154099531,385569.75089724344,419784.84422018105,385197.0329580151
3640,250000.0,4,206221.4174222802,187778.3457173546,207233.41864315962,188494.34084271544,209443.85570465378,190790.22233093175
3641,280000.0,4,176011.68824314934,160270.37374851483,174398.49086004723,158628.51075788116,173926.94482325698,158436.54310376395
3642,2250000.0,3,932992.3908033989,856095.7232522564,979534.5343011264,897699.4897592491,926822.9019231615,850458.1259038605
3643,350000.0,3,358602.25398726907,329046.47349027666,364544.4803958977,334088.67435126595,358702.934210428,329147.9143985456
3644,232500.0,1,258663.0398627562,237615.12988903763,252586.7687300358,231860.12866633473,258412.10715769808,237571.10418431865
3645,392793.0,2,369106.5035759031,338516.08652212,371475.7396066217,340124.6946908619,366589.4401427812,336265.7293970699
3646,705000.0,4,800072.403053708,728519.2497338654,804352.4119795851,731618.8609637875,854174.0932848506,778099.0500716683
3647,492562.0,5,332254.97215932887,304916.7742561563,345564.1038128582,316571.9065995524,349136.21986017056,320327.8996913984
3648,350000.0,2,340976.58023608226,312717.4851132852,338743.76470229594,310155.16563695355,340611.30288447154,312436.463420013
3649,312000.0,5,346635.1727417695,318113.76073391363,352019.3511248478,322485.57045115106,351576.1889236252,322566.53928519774
3650,1289925.0,2,1049950.0469417842,962933.4013112542,1050836.381016485,962150.0549181788,1043579.0828139042,957255.8372910703
3651,340000.0,2,265242.66487699526,243260.16481146726,265083.5536715023,242711.5774924249,264312.55229356803,242449.02731289988
3652,456000.0,3,483955.2357741577,444067.93846949824,484661.8358776986,444170.84598616045,492694.8468577561,452099.67862433713
3653,550000.0,2,417910.5985740927,383275.4475330634,418674.0998639247,383339.7048808257,412640.2133227328,378507.2539391411
3654,695000.0,3,627692.1769186322,575958.1680148705,637300.5564315746,584057.3908301175,639153.8297552048,586491.299567554
3655,400000.0,5,382702.32278665295,351213.27758034604,379579.9804173008,347733.9132793759,384182.1759219602,352482.10443831986
3656,800000.0,3,900034.5148070315,825854.2154263755,857540.6557054674,785897.5688119594,842299.05905733,772898.5523880272
3657,386146.0,3,377599.6577075947,346478.1227064752,371254.13624567084,340237.7731547083,377002.72845900117,345939.9128361911
3658,180000.0,2,200878.23476441452,184230.0616248493,200289.54294785843,183385.91832955947,201843.74319420973,185147.54135580175
3659,460800.0,4,490484.2927963976,446618.6405510729,485428.564323009,441533.69595204294,483257.6785696537,440217.4493361636
3660,1250000.0,2,791670.8756541269,726059.6170581013,782773.7229103228,716710.7973157045,820751.3403542128,752860.0605907738
3661,325000.0,3,383039.6710730138,351469.7734664135,376831.8308763057,345349.4802447766,383525.2962307636,351925.05924522306
3662,290000.0,3,331427.77112389513,304111.6950395183,315370.88644570194,289023.2798675337,317853.3162376112,291664.0655715875
3663,800000.0,1,397873.42658260214,365497.69919577136,398023.2970338807,365362.49830690515,401595.04328693997,369206.2996506756
3664,350000.0,5,318118.8768208011,291943.8078527088,324345.4315943059,297133.44222891337,305895.86171138735,280655.43857220846
3665,412000.0,5,349530.20097077964,320770.5837852989,355838.7304387307,325984.51081585285,349869.0631729809,321000.27381313645
3666,400000.0,1,393243.3240804796,361244.35705603176,390992.0251642812,358908.1950646171,393736.15625408717,361981.2338803815
