Id,preco,fold_busca,log_a200_d6_rs0_bruto,log_a200_d6_rs0_calibrado_cf,log_a200_d6_bt0_bruto,log_a200_d6_bt0_calibrado_cf,log_a200_d6_rs0_bt0_bruto,log_a200_d6_rs0_bt0_calibrado_cf
2880,210000.0,1,201328.1467689601,184750.48453728436,199455.91117962875,183492.4372726208,186321.2533534994,171142.42482731177
2881,650000.0,3,485420.82081383927,445251.18206937856,504361.45178969286,463917.90638489876,481605.7395151227,442072.00613751786
2882,640000.0,2,756091.0502209994,692634.5282825261,727349.0987425965,667202.8867603196,752672.1381715453,689362.3766626192
2883,381000.0,5,335113.8693779884,307077.2540790575,344984.84805011575,316460.0025866392,326665.5001729892,299571.8860317044
2884,1400000.0,3,982636.4053069373,901321.0852261926,1015281.5265591484,933868.5153697736,936457.2285405922,859585.9470024451
2885,210000.0,4,255330.3463308533,232110.16120951084,256962.0019183524,234168.35867977203,240244.81524053172,218739.40219212632
2886,700000.0,4,657588.8972262166,597786.6208937889,674626.9967297812,614784.6582992938,680160.2091311687,619275.9556174726
2887,590000.0,4,480452.96284743526,436759.7360150913,498801.65945482126,454555.7904642861,464553.1955145873,422968.9126550571
2888,680000.0,2,586855.3467553606,537602.2850041244,586308.8660124412,537825.603431604,598572.4975539605,548224.5702904345
2889,1000000.0,2,948227.7376630845,868645.742584451,963988.3319555521,884273.8638102374,977357.6629360586,895148.8532679892
2890,500000.0,1,350735.3074401407,321855.235017192,362531.1216126086,333515.9068410131,350732.8058373168,322160.0422770973
2891,765000.0,3,939190.8746564919,861470.7676289572,896747.6690863167,824839.6060441425,900707.3534271232,826770.6839898233
2892,4500000.0,3,1823202.8606938245,1672328.820826414,1980927.748011177,1822081.8627120105,1780829.475468595,1634645.9234514693
2893,530000.0,4,425151.0456284615,386487.0711895083,415291.76556055655,378453.5860887324,427363.06270029093,389107.8388537337
2894,1400000.0,1,1297330.9184681107,1190506.7405564417,1184247.6795595617,1089466.2974472095,1152942.4702454319,1059016.974675627
2895,550000.0,5,515039.0961925931,471949.4054237118,515032.94547264406,472447.78481633565,511306.5399942046,468898.81069563364
2896,1100000.0,5,1026233.6958695708,940375.956256168,1039503.1909059776,953552.5526475799,1011095.1122070514,927234.9530663706
2897,345000.0,1,268053.1388455603,245981.24046852082,262599.9633200307,241582.74885068735,261753.5766007971,240429.5859994576
2898,1100000.0,2,909429.2010323566,833103.454245736,871734.6004640119,799648.8108996407,885718.6017781075,811217.8588931472
2899,210000.0,2,353344.24174460233,323689.08761793224,355800.1690161455,326378.21410347667,354458.73434293806,324644.0291108272
2900,1100000.0,5,957641.5327169757,877522.4159018482,942031.3496308851,864140.1065173101,937828.3228249894,860044.9061619721
2901,353000.0,3,390730.4281145172,358396.62727442523,425534.83873364923,391412.21197346156,390282.71089181496,358245.44188040326
2902,500000.0,5,329655.0513064735,302075.1368374485,320039.93350126594,293577.64190537896,316387.3464550315,290146.2016769689
2903,360000.0,3,279203.3915040982,256098.69781966918,275142.5117354795,253079.4880315923,269753.820510622,247610.44732658556
2904,300000.0,2,305049.8324207042,279447.88755219395,302406.4331704557,277399.7321712822,300029.51649252826,274793.03413657955
2905,600000.0,4,446335.81994863314,405745.2653419202,443393.276593417,404062.37130156445,452466.2895179218,411963.9609377183
2906,300000.0,3,283872.81936352566,260381.72027122384,268338.0926793803,246820.69915811726,291724.71055847435,267777.80548527284
2907,430000.0,4,478008.78235920984,434537.83354521403,487230.5460177548,444011.0849380727,490009.8169131291,446146.7953534759
2908,500000.0,1,468271.3004171028,429713.1376580189,466434.75192819186,429103.5996565419,473561.6607873226,434982.5340570526
2909,529000.0,2,346867.53103445395,317755.94839318574,338852.913318279,310832.3669389869,340998.0424944868,312315.5609059146
2910,356500.0,4,358271.22487951233,325689.4174880298,366923.870360771,334376.1328187045,354611.95022505254,322869.0114488082
2911,595000.0,2,633704.4046498673,580519.4377805761,625116.8381374769,573424.4528367933,626918.8248794008,574186.5935721684
2912,339242.0,1,334008.95079306146,306506.15171868255,339668.08672546985,312482.7172499967,336757.74802133493,309323.4751185923
2913,1430000.0,2,831174.6432458758,761416.5738064635,886841.2726749295,813506.2767656059,865470.4267969312,792672.8253782718
2914,220000.0,4,152251.43585612378,138405.42586799493,152970.60064273782,139401.44539405708,150134.83122425835,136695.57529193888
2915,1200000.0,4,1182450.1253586796,1074916.057426131,1147324.3917552908,1045551.7457245332,1159888.184554311,1056061.2841742472
2916,360000.0,1,371397.1940128859,340815.79079159023,362757.24077806884,333723.92853632895,366390.99711165327,336542.6249125606
2917,480000.0,3,436996.39757164277,400833.98617434583,421907.2586515054,388075.51891141234,426104.73962556216,391126.9356146493
2918,745500.0,4,394262.76924753585,358407.8283055838,411564.819593816,375057.23638175457,398879.0412581268,363173.55254645715
2919,1150000.0,5,752760.0628572707,689781.9344560157,752929.0943536249,690673.6469541711,728249.5259374542,667848.5602894924
2920,990000.0,5,859481.7838539374,787575.0013173668,857704.5155793846,786785.781326239,884647.3847568383,811274.7914434768
2921,255000.0,4,242878.8282212691,220791.00578106148,232264.94554534648,211662.03824362368,248790.81918816085,226520.41421007295
2922,390000.0,3,511663.1320386704,469321.8844209977,531036.0064166753,488453.4919106921,509723.4806015701,467881.6366927011
2923,720000.0,4,421605.8152432557,383264.25021244865,443475.77047194936,404137.5476155441,420861.61902749183,383188.3691621608
2924,1400000.0,2,988482.722647821,905522.2438044739,992864.8382890783,910762.5037474948,981431.1922908952,898879.7444954456
2925,1200000.0,5,687057.0711966859,629575.8489801729,559557.9464963565,513291.26538881357,612750.3097524662,561928.8411596869
2926,336000.0,2,213305.55136580978,195403.4370690114,217568.72458279424,199577.45374449578,210984.29800767027,193237.70568469327
2927,450000.0,1,359009.35670646385,329447.986629776,349107.45873093494,321166.6081678541,362716.9679546838,333167.9038461612
2928,300000.0,2,335656.65497185977,307485.96853959654,345425.9499435609,316861.86366724415,329855.96827987157,302110.6836798257
2929,350000.0,5,393357.4193313184,360447.97675515024,372694.65971338464,341878.64668129076,387671.0673911547,355517.6556960911
2930,2600000.0,2,811373.0999606259,743276.9164349919,806378.8800819302,739697.5091373808,673904.6356078483,617220.271199545
2931,470000.0,2,461249.05002516403,422537.7592970611,502984.8781457131,461391.872590154,484440.5902748679,443692.6780297687
2932,550000.0,1,469148.08064208395,430517.7224813415,466220.0583204268,428906.0890732622,463485.7137671611,425727.4331255969
2933,955000.0,2,904433.4695098763,828526.9999344625,917163.5550918067,841321.1381529049,858050.7236882657,785877.2182211553
2934,300000.0,4,379308.09446507745,344813.15761926287,379053.0237394242,345429.37772515137,371754.45294042147,338477.01028234174
2935,458000.0,4,429039.9085281502,390022.2741434055,408878.95278371463,372609.61759820476,444343.595077848,404568.3660557552
2936,1300000.0,4,1194980.755313386,1086307.1301311157,1157407.4243678444,1054740.369644682,1235065.9742745848,1124509.5658367425
2937,900000.0,4,529841.6845951987,481656.96163491893,536491.6979829924,488902.5592270993,531350.6664255548,483787.0362028319
2938,1600000.0,1,1081669.9622700084,992603.6316627957,1013053.8327380335,931973.9673699737,1075294.1466776545,987694.3416427083
2939,2500000.0,4,1532708.3665739459,1393321.2059002956,1565651.1819774273,1426771.1366336243,1540218.69533828,1402346.670108669
2940,260000.0,3,299001.6790857823,274258.633633537,304741.211426869,280304.73838294233,302945.0154484476,278077.06540933216
2941,3540000.0,3,2106129.4574306784,1931842.6204709124,2363518.421554201,2173993.4999766233,2151672.793368277,1975047.700373104
2942,335000.0,2,268394.4170156907,245868.8545102996,256748.7218475074,235517.56465336922,269485.7695264356,246818.42350215695
2943,3800000.0,2,843941.3633685916,773111.8202550594,721254.3401357073,661612.1181133884,770320.5530885531,705526.324594944
2944,750000.0,4,669719.7024942558,608814.2296634775,658791.1297433188,600353.5013468766,671883.9271654307,611740.5215322606
2945,260000.0,1,321006.89789987437,294574.70740477665,327991.7021734933,301740.8533097247,316827.3535361267,291016.72815026884
2946,545000.0,2,566048.7419168776,518541.9179712766,552224.6789302754,506559.91814593656,567394.2899240106,519668.8655926684
2947,630000.0,5,575684.0677166581,527520.6396548657,596078.7191881319,546792.3419892165,587249.0460775463,538542.6505419388
2948,250000.0,4,286030.275718803,260018.18570309825,279373.7587771771,254592.09557309153,287123.75085701706,261421.9897097244
2949,320000.0,2,355492.0208440827,325656.60986672604,354160.8646044541,324874.46763888316,357176.150085258,327132.8739604012
2950,1550000.0,1,1375157.6126041892,1261925.067712038,1324323.930528453,1218331.5315848193,1245261.4442818447,1143815.100438474
2951,399000.0,4,310284.8497830103,282067.00667957653,308755.5407563691,281367.58615064574,300112.8743359468,273248.3972929065
2952,900000.0,4,783633.836826692,712368.81478781,768780.1087249739,700585.9812027187,807518.1130591672,735233.4706288214
2953,635000.0,2,595770.0279680147,545768.7829605689,585287.9316902384,536889.0925757523,595290.8385418141,545218.9425525656
2954,190000.0,5,233269.32875715182,213753.3282897785,211547.63576131,194055.9585112454,232154.54540049704,212899.6633548094
2955,550000.0,5,427796.4419071685,392005.7290659931,441845.55037213484,405311.84138657677,464393.4147894933,425876.65687230526
2956,270000.0,3,284198.50515894504,260680.45485197497,269597.1334250314,247978.78042048,276083.7817059404,253420.7988543816
2957,260000.0,5,291911.4755465069,267489.30001425697,291599.99277839175,267489.23899263074,292331.7741401117,268085.7968771466
2958,330000.0,4,310284.8497830103,282067.00667957653,308755.5407563691,281367.58615064574,300112.8743359468,273248.3972929065
2959,1200000.0,2,1250276.4465666737,1145344.3821843157,1240079.6573617642,1137534.5465263615,1248727.2689617833,1143692.6575043772
2960,545000.0,5,552531.2631217319,506304.86702081934,534800.2300147287,490580.6244255993,551039.2571964986,505336.09906294604
2961,1600000.0,1,1220725.5460082453,1120209.1696144072,1103496.5361903165,1015178.0799572333,1183654.6610965477,1087227.169269192
2962,395000.0,3,517812.74569712265,474962.60404671385,529737.5509721886,487259.15652046184,526080.2726882189,482895.74325006705
2963,1050000.0,3,597768.0795195883,548301.4584401421,587114.7435763871,540035.4084975501,606955.3656425547,557132.015070409
2964,350000.0,4,278089.79228724394,252799.82362485,269522.14505236037,245614.36268237233,277965.0412997409,253083.11816569488
2965,950000.0,1,862486.1428020839,791467.737356362,883263.648161708,812571.5532669132,897516.0167808485,824399.0670339689
2966,380000.0,3,363086.9912258243,333040.7454840332,350157.057742707,322078.79598543985,357479.04632840754,328134.5428350393
2967,990000.0,4,795897.4470666694,723517.1510146495,807423.4118758226,735801.4558847472,819219.5804182597,745887.4860852463
2968,470000.0,2,282965.53055791056,259217.0568887256,279768.6218837308,256633.89487726582,271115.12098158436,248310.7247772761
2969,320000.0,3,273058.94811315124,250462.7206104701,265268.1604775422,243996.9375189859,276433.7827015188,253742.0691997501
2970,870000.0,1,565355.8240331664,518803.57566678186,563332.6478738819,518246.2627569143,576795.8882614821,529806.6923165597
2971,1450000.0,4,880487.1929516176,800414.1585038622,828925.7832716529,755396.4737468993,881471.3603531604,802566.8242625252
2972,490000.0,5,421601.54035834793,386329.11126311665,449805.05262262624,412613.21742385987,447945.8539505176,410793.25559930917
2973,740000.0,4,622241.9270420079,565654.1655643572,626275.6149729192,570722.2536582333,639566.1018797581,582315.6127113979
2974,800000.0,4,794485.7301557484,722233.8180913023,773932.9455226172,705281.7390441145,844111.0012849862,768550.7619384594
2975,521000.0,4,332194.49421826744,301984.1499999437,331999.2533647574,302549.48071286216,331816.144226985,302113.7623854197
2976,720000.0,5,568421.7998968876,520865.9545932742,566773.7100957313,519910.39831661974,555950.9669745858,509840.4319694903
2977,650000.0,2,516650.5674796424,473289.588586672,506437.4995993038,464558.9886348548,516387.1418296606,472952.0986846721
2978,230000.0,1,343099.15057962574,314847.85079087305,343735.0642484832,316224.1938180119,338086.04371777235,310543.5600111337
2979,265000.0,2,331722.60485985887,303882.0918070666,324705.0082279627,297854.38547975547,338437.5358114197,309970.42697178543
2980,550000.0,2,353553.95715172647,323881.20222112,351603.4889448049,322528.56740253407,354944.1797367085,325088.64207498246
2981,1800000.0,5,1253375.5911041112,1148514.490195095,1313587.687070593,1204974.5523541053,1293183.5753601198,1185927.0184659879
2982,631000.0,2,477858.00176719046,437752.770044435,467247.57505489176,428609.7713564481,463795.7127688315,424784.30996124557
2983,1072000.0,3,586900.9953606275,538333.6493558253,543247.2718756708,499685.5650319535,572644.365577922,525637.5136833873
2984,390000.0,4,346274.5323619566,314783.7250223853,358099.1836810198,326334.2340934712,335591.81766806246,305551.45801496785
2985,1200000.0,4,1235924.0993893226,1123527.0153914746,1253596.0308429857,1142396.6298458898,1219283.3900012155,1110139.7529209163
2986,2100000.0,2,1220016.8208228669,1117624.3587864176,1287594.0743574314,1181119.8843470132,1184615.079030222,1084973.157495207
2987,585000.0,3,502303.9196548517,460737.1674116468,504369.9067284753,463925.68334224675,499051.74056559993,458085.91139376856
2988,314000.0,4,364830.7491551856,331652.4072343068,352410.79007488023,321150.42565358576,379406.41333851335,345444.0086810404
2989,295000.0,4,322474.53354613704,293148.1394317566,318790.5328327536,290512.4309383904,319768.4350172192,291144.4987711757
2990,730000.0,4,598908.4783672099,544442.7012346792,630018.5018719477,574133.1302677173,616767.8158417365,561558.1056077833
2991,500000.0,2,517869.9405213795,474406.6231968782,514872.9117027008,472296.8566216702,516592.04594587046,473139.76763290964
2992,670000.0,5,550073.504543847,504052.73177888803,547574.3321234883,502298.50829565496,551988.8715333362,506206.9524519282
2993,590000.0,4,626044.6087292639,569111.0247749491,603448.7127414314,549920.196586038,616962.4983651908,561735.3612074724
2994,360000.0,4,288573.95976239315,262330.54270220996,299223.67964417994,272681.24243001227,302472.77624066983,275397.053576516
2995,299000.0,1,286283.926064243,262710.8772639808,297842.3913820984,274004.545639101,285564.850968426,262301.053479192
2996,270000.0,5,406637.5145879539,372617.02005044936,395366.1352589336,362675.5461693086,384567.52250172396,352671.51860656537
2997,450000.0,1,282742.588671665,259461.1389154745,278253.4485029129,255983.40577296395,277268.0240079304,254680.13499117695
2998,2700000.0,3,1472717.3073974475,1350846.7166146142,1479672.845658558,1361021.398952464,1453671.049215073,1334343.0616867866
2999,382000.0,3,302848.3809037263,277787.01242997276,296638.7214235179,272851.96778455295,309197.163398994,283815.991174522
3000,680000.0,1,507163.54125302436,465402.93292257783,528534.8827416576,486233.54025604215,498828.5315239294,458191.0164380558
