Id,preco,fold_s7,especialista_s7_bruto,especialista_s7_calibrado_cf,fold_s42,especialista_s42_bruto,especialista_s42_calibrado_cf,fold_s2026,especialista_s2026_bruto,especialista_s2026_calibrado_cf
2756,350000.0,3,937426.6198603967,971805.2166400171,2,955914.9668903672,968066.1122531357,1,960881.4410951089,990342.5645950574
2757,525000.0,4,789139.6329593654,827701.092909534,1,807361.3490603305,838831.4203019391,2,801287.049343444,856039.9861447249
2758,690000.0,2,1280013.1009279895,1257954.192090483,4,1237664.539053319,1237374.8047404194,3,1297029.2467017828,1288672.677202278
2759,230000.0,4,953440.5790777991,976622.2505182467,5,595279.7373241005,627480.9007584646,4,604510.9684211735,618726.0256863775
2760,1000000.0,2,1103341.5494920493,1102900.8506584282,1,1096465.7849118782,1102157.749709664,2,1117478.7657859996,1131961.3830577577
2761,450000.0,1,972649.7746262788,986410.0211538727,5,986549.0224643459,995723.9933768004,3,1057381.0290535507,1073543.5126560477
2762,1300000.0,1,1599952.2767079086,1544385.6706357694,2,1276296.7141679144,1250235.538818235,3,1227776.8682239507,1226975.6259120868
2763,630000.0,3,798789.2483682544,849240.5203923078,4,811244.5175494719,837530.7100984231,5,789543.4173251891,834830.8591724712
2764,400000.0,5,1017164.1512427919,1037315.048885419,5,1021159.7721032939,1027606.3216917362,3,933305.9742760125,960180.2511587368
2765,350000.0,5,684650.3946629065,734892.1691216518,1,688127.7217058386,727397.6280920414,2,661641.082089699,728845.89758877
2766,550000.0,4,809463.4457674534,846318.6421538548,1,821474.4727160763,851898.546350581,5,771178.3264351774,817804.3881802773
2767,445000.0,1,722549.3940912158,754710.161037615,5,910024.3665381267,924884.5317111311,5,891079.4500831215,928110.4413883686
2768,225000.0,1,979233.101179684,992421.8506242996,3,1054196.0315241166,1060030.9263265461,2,955784.5342810948,992690.0697231204
2769,420000.0,1,663007.9086814191,698454.4998913915,4,660602.7999194574,692745.1689643785,5,674928.1412026171,727709.6409987557
2770,180000.0,3,930574.9233102925,965818.4777759487,5,949110.9679352875,961128.6919556546,2,953038.0959561726,990293.4578462382
2771,850000.0,1,1381482.367390105,1353076.1016343718,5,1204906.226498155,1195389.3274333496,3,1277955.7212544472,1271715.6514356157
2772,330000.0,5,610696.9419654321,665274.646276133,4,1000629.3565379137,1016699.9992399152,1,619400.3561791035,676271.9268269959
2773,1500000.0,5,1133498.8768798653,1139877.5901510254,3,1183148.9275737274,1179014.0666326364,2,1007044.2430655666,1037222.2868022125
2774,2450000.0,1,1391806.661017024,1362181.1527788292,3,1343880.061031024,1325915.3173887434,3,1248582.408795165,1245549.1375356761
2775,1300000.0,2,1429374.8967367464,1387124.8956323217,4,1492199.6292193555,1470782.751973395,5,1414925.2635383576,1391306.4211187267
2776,260000.0,3,953109.1894917714,985482.1657211088,5,898626.0301749734,914290.1251722188,2,949244.4216150425,986981.1824941335
2777,270000.0,5,1011231.8062333481,1032045.6325783324,1,966943.9716324066,985251.0459528768,2,913382.3426197064,955563.7470076713
2778,360000.0,4,694165.4731927343,739872.8130748145,4,670382.7787990735,702215.7865987552,1,690351.7882849087,743083.0500484644
2779,320000.0,3,594449.9433803622,662126.9354132105,4,604253.5248360322,637965.019770456,4,622904.1522187714,636641.518605439
2780,1200000.0,3,1201286.4483347593,1197593.9213963803,3,1236165.0577229862,1227631.3283924672,1,1196654.3029723335,1198322.7863399254
2781,357000.0,3,629354.0870491639,694728.0247852104,4,642754.2863210633,675433.6171489912,2,634521.3650224344,703668.1167086317
2782,450000.0,5,953957.6031470367,980961.9544484876,3,931569.594449431,945824.4094623649,4,931038.7824911736,933515.6712002275
2783,510000.0,4,744947.8619387882,787009.3730445803,3,750155.501081025,774638.7780526053,5,764031.6580562327,811165.0489002821
2784,730000.0,4,999944.8755662916,1018166.7253269638,2,1014895.8205178082,1020739.7591404681,3,1041365.4577664661,1058993.3897006155
2785,860000.0,5,1109660.3369269106,1118976.7332433076,5,1118945.456335479,1117192.7872353098,2,1137480.546442469,1148956.225839296
2786,1400000.0,2,1668669.1456806746,1590935.5070759885,2,1646688.274250801,1566453.392921466,5,1729520.4577637739,1658681.2856312222
2787,1850000.0,1,1251033.2816308255,1237430.8639579215,3,1151206.0681800223,1149639.7315874752,5,1115525.7153681898,1129847.9025705345
2788,320000.0,5,712647.0100015842,760988.5343293571,1,713150.4461492088,750945.5559691108,1,697050.0483207679,749342.4780331721
2789,331685.0,1,653735.0027883907,689649.2050066128,3,664256.0260763657,692487.4447203241,5,1009196.1189019193,1034976.6051415841
2790,550000.0,2,990774.0053049475,1002640.6191852994,1,1015455.2145328585,1029224.315348376,5,971020.8517910171,1000616.9882785276
2791,330000.0,4,682487.8911767188,728973.5027701795,1,675012.3865249346,715018.502596176,2,677821.0902473613,743788.4095166738
2792,313449.0,5,652264.1230018061,704530.9872768486,4,664397.2161498378,696420.8171847154,5,659728.5854261521,713340.8499059702
2793,348285.0,3,605699.9433803622,672666.7810022334,4,615503.5248360322,648931.7008633619,4,631904.1522187714,645398.5481668687
2794,170000.0,5,961184.7665745141,987429.3750182806,4,947673.1056467609,966883.0136743981,2,932851.8724073777,972644.2843404518
2795,452000.0,5,686284.9736399967,736419.5452205957,1,696866.0108636515,735631.2408520774,5,686429.6254140632,738555.6992301742
2796,320000.0,2,976903.8645904858,990199.3999467889,4,1009252.6476950052,1024792.8457512226,2,974015.7934756314,1008571.3737458813
2797,550000.0,5,954568.128226473,981508.5435646834,5,1028382.7252490909,1034248.0642123973,3,1012273.6982499936,1032502.6135744151
2798,400000.0,4,973262.3898402757,994360.3408371066,5,981063.927030018,990662.5504633752,3,951343.4717436051,976755.0949818054
2799,750000.0,1,905250.2783180973,924623.5375594749,1,947136.1057938423,967228.1345533113,4,917665.8025637146,920741.8497539443
2800,900000.0,5,1038209.6695761841,1055976.8963532585,4,979912.8538383695,997236.0530668369,4,1020277.8221575301,1018538.7181892535
2801,690000.0,1,1020035.4084803152,1029593.7957392755,1,963113.2888002614,981768.6943225639,1,988405.6706395873,1014940.7817625968
2802,505000.0,2,1072922.8632078543,1075928.4136421937,2,1064867.5611154144,1065091.9096179733,3,1030350.7478026396,1048972.8011901872
2803,850000.0,2,1031076.6717833285,1038679.4171757123,1,1082899.5594315366,1089985.890055065,2,1032145.482851933,1058896.035463971
2804,200000.0,3,990149.6913388313,1017646.1374159111,1,1011335.5536428071,1025498.9934191178,3,975978.3282762388,999338.7417056109
2805,497000.0,2,721048.759212115,756687.8807522252,5,723325.0644510563,749790.1979695739,3,706099.957543314,748213.5394551662
2806,950000.0,3,861802.1845907365,905332.176645967,1,875325.1136466081,901539.2904977595,5,893049.1632525623,929906.4230008215
2807,375000.0,3,684882.8388328588,746014.774491644,4,715810.156465334,746071.0647545737,3,701436.790233551,743793.9846504086
2808,560000.0,1,763991.3519590584,793591.9432972441,1,760433.255506763,795201.0683210557,2,761992.0626025782,820636.0994874447
2809,650000.0,5,807299.5597550473,848269.1661494091,4,784026.0323877697,811533.6683086985,2,983470.6132363479,1016788.7274870578
2810,440000.0,5,733052.8853758859,779925.6943746469,2,773496.3728462385,802650.3457359677,1,775338.273337768,821937.9753184381
2811,470000.0,3,1021943.9913854286,1045103.4166377895,1,1022530.5693645419,1035618.6040123705,5,1059187.6793010691,1079728.4017660068
2812,354000.0,5,684604.6363227254,734849.4050335229,1,702718.5263438281,741139.5054594802,4,709348.1347092278,720514.9448836802
2813,420000.0,4,764858.4765833379,805379.4233033975,1,762998.4824976015,797593.3944951422,4,771152.8529585742,780179.7418344282
2814,319000.0,4,969865.4803405473,991323.7604988184,4,983549.4162481219,1000654.9886611941,4,983313.943278,983366.0182127655
2815,390000.0,1,1040435.7507473945,1048123.3864463153,4,990381.0863357728,1007075.2277121877,4,1032036.6267662072,1029714.8845001224
2816,950000.0,5,1062315.1380992841,1077292.1429551262,5,1113626.1840308981,1112337.3741030407,1,1034124.3087957227,1055602.1656571387
2817,460000.0,4,643764.50816808,692661.0207069486,2,655642.3014189439,693420.1062663707,5,659884.3463155814,713488.3047906213
2818,750000.0,4,1067049.1633524525,1077691.9149791482,2,1051875.620377387,1053584.4776461606,2,1084115.967867888,1103505.1573366341
2819,1500000.0,5,1273009.920957307,1261098.9717925931,2,1178877.4228717613,1165405.1966013287,1,1315628.398272219,1301171.0891953271
2820,650000.0,2,1137365.0240951376,1132969.1958315996,3,1285058.5527272108,1272323.5795915371,2,1224908.9739716954,1222693.0228745062
2821,390000.0,2,998899.5176590527,1009919.7657806375,4,992849.0597870031,1009393.7405603753,1,1015394.097827253,1038972.9715333779
2822,320000.0,2,626223.9993234947,667857.9099332679,3,642800.2770721524,671841.8884119109,2,647656.7892061638,715884.0243223971
2823,280000.0,2,625559.0498557624,667229.8061084675,4,661075.9736099787,693203.6194100216,3,629792.0474452497,675486.2531030041
2824,1500000.0,2,1143523.5495019732,1138400.7343676356,5,1114778.066056692,1113388.9767707763,5,1089433.4161241886,1106675.801148223
2825,1500000.0,2,1468854.0812458277,1421003.0915084218,4,1390904.1205625026,1378289.487834533,1,1424191.8857225138,1393956.1874730987
2826,320000.0,5,1008434.7862505757,1029559.7886631851,5,924678.4886556575,938488.3629874199,5,939647.361445761,972253.4373214797
2827,745000.0,5,977344.2365710374,1001867.44635512,4,1025668.3090460459,1040184.2420042666,3,991007.4749253645,1013086.7747857826
2828,280000.0,2,847777.379948566,873359.786004731,4,906755.4158563116,928246.2520409172,2,848005.8111716091,897773.5419820757
2829,890000.0,3,1126075.2809395394,1134114.06163614,1,1117091.2589358476,1120632.2206185495,2,1116131.54259412,1130814.9517504172
2830,457000.0,4,708330.002210077,753062.5775129035,1,723037.7281152753,760225.3496964687,3,715558.224747075,757168.2234173027
2831,450000.0,4,672474.131388011,719608.5222048564,5,685315.6914078698,713693.9807962157,2,659809.2793469277,727150.5356187313
2832,365000.0,2,988722.4174622776,1000801.6504216873,2,944515.1338519214,957842.8333212106,1,991611.5796829244,1017799.9898162598
2833,750000.0,3,1186356.6329547411,1185043.9091918708,4,1233536.6241938807,1233561.20806984,1,1206336.00357818,1206740.7727414605
2834,730000.0,2,956544.9538707994,971901.1870553268,1,969670.3304655688,987728.5839636575,4,976719.9972886083,977085.0388741705
2835,900000.0,5,1078120.4271085607,1091233.954351246,3,1071205.8094412694,1075788.0001225378,3,1044512.6390358508,1061854.4590017372
2836,1541680.0,3,1416194.5252808426,1375683.8031076773,2,1399263.9582917267,1356259.6599795683,5,1406223.937868318,1383812.3699262738
2837,1950000.0,2,1871505.0284596155,1761068.8339142303,3,1786523.5097569537,1723847.2450274231,2,1929794.177338,1791173.0398968367
2838,130000.0,4,894224.835480561,923351.562384009,3,913754.8891129891,929138.3905785437,4,872164.9461087019,877212.2840024534
2839,416000.0,3,657912.3105901583,721189.918158136,1,670544.5089367973,710795.5115342118,3,655141.3930533635,699744.4723411431
2840,480000.0,5,717073.4906382877,765102.3087254341,2,719836.8709389924,753173.985677139,3,935712.1406039961,962393.2495213392
2841,1200000.0,1,1070147.5718441312,1075046.3398739558,3,1060114.9625734054,1065516.1895565926,5,1062185.714539723,1082403.731330543
2842,357000.0,2,951372.1521656807,967244.9061101006,3,944871.5901583761,958267.3481925345,2,653515.8073954348,721320.0742880497
2843,970000.0,3,1116841.972079571,1126275.6587098984,1,980989.7042609316,998006.8768512793,2,1035083.8239549447,1061427.6060565708
2844,603166.0,4,802260.0904402025,839726.8098483016,1,823320.5014107553,853605.9545366943,4,833417.502280292,840058.2962789902
2845,558000.0,5,949885.3116352085,977314.966208905,3,902110.8877353029,918218.3983859939,5,889532.6206413114,926699.6981861704
2846,360000.0,3,945001.7492509015,978416.0405078192,3,960631.9068096138,972992.1500526782,4,1003091.7932476053,1002193.1735387677
2847,550000.0,3,954350.7116432368,986563.3891338728,5,946933.4099912916,959112.9125483135,4,946123.7895866607,947914.3279925549
2848,750000.0,2,858330.5610843613,882981.4249465066,2,884761.2711573009,904019.0327611816,1,1018234.116472805,1041496.9904075594
2849,1150000.0,3,1308908.9034442566,1287355.3306584978,4,1293490.7709017342,1288856.5809609813,3,1222204.094426146,1221995.0631852516
2850,310000.0,3,952162.9276144854,984657.9310541006,4,952188.410338067,971138.7473897737,1,996704.8196492209,1022339.9315165647
2851,440000.0,5,1012025.9810454578,1032751.2911029254,3,965952.553195528,977958.9313832424,4,1034130.1537210983,1031704.0406185151
2852,590000.0,5,925548.4078267915,955477.2598147353,5,981445.6365502432,991014.8564686375,3,925452.0357390059,952952.6154619395
2853,140000.0,2,955874.6489765998,971297.9769459757,3,986506.0576002859,997125.4956723888,2,987377.737717096,1020180.7831887242
2854,465722.0,5,713051.852526493,761364.9139878493,5,698156.2161572936,725906.9838321654,4,739060.719363923,749228.4258868922
2855,1400000.0,2,1303261.910388338,1278168.7856979752,5,1341841.004164078,1318981.821152574,4,1374344.5637296773,1352657.573746116
2856,650000.0,3,795122.1975534623,845955.2416293495,3,784905.0229228261,807658.5996877629,4,812939.005046365,820388.9119808052
2857,520000.0,4,776223.7478975982,815838.3980306184,1,801679.1022450526,833563.3679846873,1,790569.2729722066,835946.7908584415
2858,2350000.0,3,1850233.7017638334,1723138.1724654126,2,1838899.8724894025,1727216.3125977127,1,1823934.947129165,1728166.1017335423
2859,390000.0,2,992960.860391963,1004600.3572217529,3,983675.5894907701,994487.8938703891,1,1057041.1605454949,1075894.7320045452
2860,370000.0,3,661854.0870491639,724827.9654990654,1,683674.3822585242,723197.1520053925,3,667165.3073053245,711215.8826499765
2861,440000.0,1,704763.7531641624,737955.989412462,5,653058.4451215321,682925.3968020286,3,651061.3291944696,695846.8402257264
2862,400000.0,3,704321.8336016515,763811.5856907916,3,689682.7709162907,716886.7721790818,4,690988.7462907413,702744.3716133778
2863,210000.0,3,922414.8999190457,958679.4994081304,2,960800.7565573207,972443.3463084023,4,959021.9368423471,960216.9423220219
2864,360000.0,3,955520.1862727221,987581.6646327417,5,945873.3153648991,958131.431967923,4,1026297.3264059226,1024260.7239554606
2865,350000.0,3,961665.9429872781,992929.6260552257,2,994787.5616192153,1002822.4300993433,2,932273.3675973418,972137.5922644659
2866,4700000.0,4,2841840.1249903976,2538828.8550001974,2,2855578.317566874,2549692.848868728,2,2551545.1736415364,2264758.3765263883
2867,620000.0,5,788449.2923055119,830997.6719691714,2,823793.5425744543,848668.4357715878,3,803792.2450285105,840123.960235824
2868,360000.0,4,973098.229220639,994213.62420779,3,685538.5481000766,712914.8692849791,5,671348.9476744919,724329.7344382291
2869,420000.0,1,707215.1195767155,740267.6605016494,4,994913.2540761809,1011332.5905384697,4,711929.475338962,723011.727112675
2870,185000.0,4,969442.0301545202,990945.1347598836,1,959706.2809114705,978670.2349817152,2,950850.2990451243,988383.5398710871
2871,700000.0,4,1372873.2298652092,1343489.5045908215,5,1285045.0523120281,1267858.0692881593,4,1320508.8385815886,1302149.2285547184
2872,1800000.0,2,1330458.8767962824,1301764.0345647356,1,1347531.3370419433,1324693.851985071,5,1400618.6392093855,1378981.729144618
2873,400000.0,4,695434.5165437122,741055.889289401,5,694938.6876243185,722848.5239520615,5,689443.7525530772,741394.3086874177
2874,980000.0,1,1071535.7551222718,1076302.3935113607,4,1082537.4704546193,1093362.2312196828,2,1070377.7600229369,1091746.839142836
2875,450000.0,5,1103323.44532503,1113411.0264177818,3,1025267.7382838014,1033187.2305179279,3,980694.5272634029,1003655.3206890376
2876,570000.0,4,868418.5406672943,899999.2106656544,4,905711.3366295713,927258.6634104119,4,934123.780413473,936461.2040584848
2877,300000.0,1,999347.7452827852,1010765.6281233976,5,992667.4270729388,1001366.9778448809,1,959331.2996537377,988954.4848315753
2878,950000.0,3,1041458.0309924856,1061888.7294137303,1,1107714.0030458462,1112237.5150285235,2,1089969.8913887404,1108508.1820774851
2879,1250000.0,5,1541838.0440119954,1490029.2072074208,5,1328640.4827315097,1307116.514459547,1,1357695.7004094503,1337239.3885157725
2880,210000.0,3,943687.9346276878,977270.0735923632,1,958532.6959007995,977602.6583077346,2,963210.6137862393,999164.7492018525
2881,650000.0,5,800829.5096410515,842346.9446224918,3,799090.2345736396,821104.6205989757,2,809247.1122605907,863177.593665272
2882,640000.0,3,960369.0537576461,991801.5387134962,2,966322.7920161278,977387.5183209729,1,982431.3903866363,1009609.3338155105
2883,381000.0,4,702778.7850625847,747897.3526320764,5,693617.2550557242,721592.06823056,1,704542.2341186496,756334.4724270203
2884,1400000.0,2,1292107.308057672,1268475.168794622,3,1174793.1238058913,1171336.2077519835,4,1294671.3157171193,1277873.9842607141
2885,210000.0,1,1048649.4190677707,1055573.629363438,4,998728.161727677,1014915.0405825491,2,1000627.9807747125,1031668.3426607504
