Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
3428,260000.0,1,266392.8696113906,244457.6245624909,274753.7928085958,252724.17801967243,278239.2884692139,254842.90553913874
3429,380000.0,5,326727.4254917232,299475.8109400987,320301.8752341759,294169.2242937066,321562.4495870337,293796.1941522527
3430,590000.0,2,663087.0617031027,607666.6481695889,664543.6638213855,610506.3672825441,645693.4080061632,589824.547129829
3431,1200000.0,4,1185235.2604374504,1077113.7927703478,1195856.7299183048,1089510.9931677228,1230816.562406813,1116001.4401830176
3432,420000.0,3,363463.4872928874,333047.34190847975,365371.7806285836,335626.1515768446,364119.11505712144,333459.9418732405
3433,680000.0,2,693718.4635967561,635737.896113477,691394.0186067699,635173.3883568408,674417.5724333549,616063.342609044
3434,270000.0,5,255353.2077715512,234054.75943273102,251720.592743367,231183.32183328847,248149.91909558285,226722.6845146269
3435,400000.0,2,525139.2799778506,481248.45818393177,524072.4887775895,481457.5907269855,515607.85051338305,470994.69059894426
3436,160000.0,4,142166.8217916742,129197.84766580325,148479.8945134344,135275.80126410464,146375.28084026958,132720.85314281133
3437,380000.0,1,322558.99621722294,295998.9361259999,323131.30097205687,297222.8029895847,318776.35260808485,291971.3185106208
3438,385000.0,2,278187.9266359511,254937.14883522497,274444.67479450174,252128.2355855314,278890.8562918306,254759.72182978995
3439,200000.0,2,204460.18962134136,187371.53126198257,201230.2538896878,184867.23744093557,198669.64151555303,181479.67732425424
3440,2000000.0,4,1562963.668128979,1420384.4424264866,1599241.9047910701,1457023.7323691708,1640031.920563856,1487043.6758799762
3441,650000.0,3,540953.5558640442,495684.29890532733,533162.11442024,489756.34714204154,540438.7891783773,494933.3330033906
3442,750000.0,3,802662.6741852389,735492.5031881661,792692.8531274153,728158.1823859385,770824.2030004573,705920.0775183041
3443,450000.0,3,452836.7570176276,414941.4824759161,468821.1763595791,430653.53029889974,454114.867795639,415877.9672831857
3444,695000.0,3,625002.7905726987,572699.9419831212,615810.832722,565676.4721409023,636668.8692562305,583060.7495060487
3445,1200000.0,2,739715.9577500196,677890.9476668022,739415.9239062842,679290.3975926294,761279.7100318301,695409.7016340699
3446,930000.0,5,805749.3465111431,738543.5691470351,801726.8635593563,736315.9187758572,789910.2359880666,721703.1135110484
3447,600000.0,3,445072.05589796416,407826.5640342355,436247.7181648725,400731.9408465606,448119.77503548807,410387.66699227405
3448,380000.0,3,344198.47657958814,315394.50789840927,351822.70521952823,323180.13281441486,345173.9558458505,316109.9829501045
3449,364350.0,2,223220.56849131762,204563.92907024268,225639.00329728716,207291.19201609903,233343.8622459293,213153.6982849556
3450,330000.0,4,342468.2941347414,311227.09179519006,345941.5190612167,315177.4611295497,332919.08365830866,301863.1599338855
3451,185000.0,3,240056.41432527412,219967.48915438523,244211.92323741742,224330.15440969178,238033.87074155186,217991.1941423025
3452,1500000.0,2,1261799.14421203,1156338.7387731809,1224434.6748693034,1124869.9009944357,1314661.6960761247,1200910.1067199244
3453,299990.0,3,283707.29092817317,259965.4777635015,285472.10833453445,262231.2673902007,287275.2043984475,263086.3610258465
3454,750000.0,4,668797.3735539548,607787.2466919948,676987.1647933603,616783.7164960414,677319.8395618823,614136.9392507023
3455,240000.0,2,206241.11955994958,189003.61215893045,208712.92495783768,191741.4559160879,203294.96166375952,185704.78993640022
3456,570000.0,2,407954.0301484062,373857.4802995548,417496.28177852154,383547.616535671,413288.61995160783,377528.66929461097
3457,700000.0,1,783823.8577729205,719282.4591217318,764163.7032273957,702893.458890845,764024.7524509584,699779.9947291303
3458,1400000.0,2,595309.8550472127,545554.219244949,582229.2830218269,534885.3715031644,564533.190794665,515686.7477219813
3459,650000.0,5,524773.5853021715,481003.3769947239,524818.2534847583,481999.6086813933,533476.3524739181,487411.7678489745
3460,790000.0,3,692688.8606653177,634721.758525074,670431.1789402495,615850.0694764373,674955.9615944546,618124.0325297832
3461,250000.0,5,301019.9282392632,275912.51938190096,302485.2016510122,277806.16977327457,294007.5555849684,268620.608512598
3462,415000.0,1,344080.79510539334,315748.5932402789,338836.23248426325,311668.5213423886,340368.83678169374,311748.14957888745
3463,330000.0,3,344989.8851419701,316119.6880809582,352121.398226662,323454.5086414553,349486.74378992576,320059.63007840025
3464,727600.0,4,294880.0538011593,267980.023683115,296017.6271654827,269693.2257012514,289716.63409487606,262690.7946888612
3465,620000.0,5,415183.94239728065,380554.36470203096,413871.5555634852,380104.7819914534,418727.02587183553,382570.80933369545
3466,315000.0,3,318213.6162348413,291584.16939057654,324269.6391558713,297870.21558112896,313342.7732879209,286959.01600935886
3467,360000.0,4,410018.2073591944,372614.8564552158,408809.57790145493,372454.7582437568,409271.64572682366,371093.27255400014
3468,950000.0,1,430797.33323343296,395324.7431274259,438461.216816477,403305.6267603334,447212.658473356,409607.7656978439
3469,350000.0,2,336770.8271338759,308623.7261214606,337905.6647880185,310428.90200420807,331409.97715168126,302734.6063380154
3470,410000.0,2,285161.61932048324,261327.98452441816,281934.4881370914,259009.0155618457,291797.00821802724,266549.1641884535
3471,480000.0,5,551551.217099181,505547.54553336394,540635.4498278796,496526.31844653416,560263.9240492262,511886.28777352953
3472,550000.0,4,459623.49860430614,417694.972764597,462212.94715057604,421109.0463482251,463923.3168808589,420646.83364440815
3473,416000.0,3,318571.70543400006,291912.29218726855,319835.65121451294,293797.2072433312,328574.5468056138,300908.25981942203
3474,550000.0,5,501292.3852257351,459480.69207118463,500478.5537297788,459645.7258287584,503347.50454205566,459884.4839016697
3475,550000.0,1,513814.72375722736,471506.33955839765,504535.53835400275,464082.14390348934,523605.7340012016,479577.1558500946
3476,520000.0,3,352024.82114593766,322565.9112052349,356927.9896919986,327869.78612385324,366355.6550040666,335508.16304555803
3477,1750000.0,2,1990617.687140923,1824243.0709251824,2001640.6723586444,1838877.4764017845,2005063.1418497826,1831574.3121183787
3478,340000.0,2,340014.54968278133,311596.3403115533,340265.3657435312,312596.7241303557,344143.0523714281,314365.9475162508
3479,270000.0,5,392162.01183798973,359452.6426373035,394647.40015193383,362449.07866163936,394961.365491405,360857.26479436125
3480,1100000.0,2,1128220.6600040623,1033924.6630743633,1122145.0192385404,1030897.9177080157,1103205.2909222594,1007750.0452091374
3481,330000.0,2,303514.3850840183,278146.8372818897,293980.45762244135,270075.46833427635,302078.22512432426,275940.7950003981
3482,475000.0,4,480639.73482914054,436794.0315468459,475461.72394197294,433179.629386411,489081.056858706,443457.7665685846
3483,700000.0,2,631297.3045153711,578533.8595629497,636564.1838612591,584802.0357256298,612787.747392822,559766.0609681017
3484,355000.0,2,255163.08155582662,233836.70631033683,264300.4389497866,242808.87718731636,259391.76947673105,236947.8007112588
3485,330000.0,5,410677.56923202256,376423.8581918006,408736.8881250843,375389.03958046617,407648.48725179007,372448.87971312524
3486,900000.0,2,980323.6949530457,898388.8364573052,975956.7809667336,896596.9603058489,953935.522587154,871395.8987725243
3487,400000.0,4,259500.1358223063,235827.59039485702,260848.07054833625,237651.24475104726,260460.06435969606,236163.38601032566
3488,280000.0,1,198170.80112131126,181853.0780138049,194993.8991384269,179359.39072892067,205001.26225651597,187763.26520983755
3489,260000.0,2,262217.1213923829,240301.17378543015,255963.41885859368,235149.78098802766,262635.4727462296,239910.84135598733
3490,680000.0,5,779952.5618963575,714898.4374886408,796105.0012647961,731152.7305520364,769156.1745656623,702741.1225605032
3491,300000.0,2,332986.42432511237,305155.62139895494,330152.00167876633,303305.7271766251,322273.4082763285,294388.5824628979
3492,291000.0,2,297016.29461638693,272191.85326542234,291207.03750276536,267527.5685732957,295929.352945026,270323.9562599921
3493,234000.0,4,264630.81170406396,240490.22737752297,258089.29795398223,235137.80564584283,258578.10041895413,234456.97862811305
3494,595000.0,5,709869.2540263573,650660.6238856178,734797.2655183803,674846.9438483488,708119.683737915,646975.0070435
3495,440000.0,3,417616.9267744146,382668.99499076256,415140.1728481461,381342.8019489177,427785.7828373272,391765.81613067916
3496,2500000.0,5,1418814.9912089403,1300474.759432248,1401360.940177771,1287027.3095535378,1398002.6013345688,1277287.9551531037
3497,1100000.0,3,805836.1713726183,738400.4288526746,806454.8363833728,740799.7757523329,824318.5341605067,754910.1355007848
3498,411558.0,2,423311.41154789284,387931.3010972626,421194.1005406468,386944.7475629275,411980.71829262254,376333.93431027303
3499,470000.0,1,406994.5007145925,373481.8765976164,408330.3906673593,375590.67442519247,409319.0772615346,374900.5523836021
3500,399000.0,2,266763.4201380347,244467.4956455674,265105.7725564291,243548.72517836426,268261.72492035216,245050.279980407
3501,280000.0,5,223943.22394581328,205264.61313977302,222185.11476467297,204057.5716646887,218386.9020830548,199529.6427400064
3502,1200000.0,1,844310.1440995756,774788.2010569077,857950.505048332,789160.4842046754,862186.0108604729,789687.140632527
3503,670000.0,1,728418.5999848826,668439.3651346657,723268.2528970604,665276.9842870593,707306.5700304459,647831.08958182
3504,650000.0,1,550220.1736763511,504914.10239131533,543243.0984666328,499686.1521780038,553575.8617560989,507027.1772991047
3505,650000.0,2,548298.3639768064,502471.9200204177,548107.984882212,503538.6430513529,551461.9620022532,503746.5118339899
3506,320000.0,1,355825.16429950745,326525.91096415865,355129.3444337314,326655.26013394503,357615.4415252068,327544.53436589165
3507,570000.0,3,523671.7632746121,479848.7190285349,524787.042081768,482063.10577210545,529189.7757420046,484631.4971164291
3508,791574.0,2,796681.7702016911,730095.5921426796,806385.4104269261,740814.2675207362,797194.8300494995,728217.2526124022
3509,520000.0,4,549657.4809352558,499515.7280388833,549276.8835399984,500430.51808607386,555936.787344445,504076.94718854094
3510,550000.0,2,548785.0935192184,502917.9690035527,549940.2518310123,505221.91941030795,549179.4807024805,501661.5230726398
3511,310000.0,1,252956.81693028664,232127.91946674045,257578.46965500343,236925.963254944,264502.8923974817,242261.56555003807
3512,100000.0,3,156441.3481051817,143349.68152942593,148353.544000116,136275.7927278464,171461.83685545842,157024.58834749926
3513,760000.0,2,814977.8398594545,746862.487420435,830307.2949702656,762790.9465957051,832353.3057954068,760333.6282443599
3514,790000.0,1,590853.9884307372,542202.0592584041,573817.8874663549,527809.4706555856,585899.611915147,536632.911463295
3515,330000.0,2,338278.4841865174,310005.37411413115,336799.41679955745,309412.6084519299,334171.2015458576,305256.91477050807
3516,400000.0,2,381218.68525632523,349356.6592814198,376597.66761102754,345974.6687797531,384817.5575367586,351521.0760825346
3517,1900000.0,5,1113236.451148601,1020383.8519954623,1122267.3102306067,1030704.250043357,1150571.9788008595,1051222.4574232418
3518,607000.0,3,525693.127531492,481700.92706680804,528432.3141575165,485411.60914072674,536597.3735654027,491415.3682109833
3519,618000.0,3,508367.2068625753,465824.9119328587,504160.14565630304,463115.48520233174,515072.63389261824,471703.0319360878
3520,430000.0,1,322593.47367334407,296030.5746493456,325262.1318267124,299182.78494556417,323400.48581525456,296206.6209677198
3521,450000.0,4,402450.06050691503,365737.1034618624,401923.51947610825,366181.0666163969,405297.5328208482,367489.87960172637
3522,168000.0,4,187549.9195708646,170440.9343409073,189584.43562818685,172724.97748498592,189378.4492177455,171712.5268881258
3523,470000.0,2,487451.7381781974,446710.8182180344,489207.0855295332,449427.2639935822,477204.19744246494,435913.9278099441
3524,230000.0,4,225282.38947881554,204731.31122198806,229266.74589653072,208878.39970522682,225293.01925093154,204276.8529662647
3525,300000.0,4,310866.0417320116,282507.71170095727,311489.47525053244,283789.1856532719,305261.0369644793,276785.1581538277
3526,380000.0,3,386574.03079452645,354223.8984330663,385663.51768825186,354265.89875827456,385451.3273527722,352995.9617578857
3527,550000.0,5,534079.900544523,489533.47299102106,521372.50387557596,478834.98940183886,541797.4537980373,495014.3592066442
3528,1300000.0,5,1073409.1138032044,983878.4250906135,1096741.2628457788,1007260.8107784782,1106377.4437642663,1010844.0294918885
3529,850000.0,5,831069.5291603599,761751.8511595216,829864.8168944294,762158.1649373551,851399.083950523,777882.5260555678
3530,250000.0,5,262926.8840943117,240996.73210350695,259494.78653332108,238323.23806084023,266463.08522303833,243454.54645321475
3531,457713.0,4,431010.005915932,391691.7068622595,425775.9073997257,387912.2976292103,418397.88579094864,379368.18318333325
3532,295000.0,5,315724.75345250434,289390.8475291025,312009.68512396625,286553.57380576327,306177.5832162229,279739.7793156011
3533,240000.0,1,263091.53877980873,241428.13096470543,260615.69063688867,239719.6614538467,261104.9323913742,239149.33073364533
3534,350000.0,2,384588.0494498138,352444.41406381753,386965.74975354865,355499.6714381471,387947.30204751034,354380.0182922537
3535,240000.0,2,245570.9575761992,225046.28622197566,248576.38371562056,228363.42181308387,248143.70071611792,226672.9752591915
3536,470000.0,3,419800.9093893454,384670.2128024733,413674.5066071032,379996.45845426945,418627.9881460383,383379.1163965407
3537,340000.0,1,467642.5286406434,429136.04205193114,470137.556880038,432442.1745160615,477639.8018590022,437476.3735796242
3538,235000.0,3,361108.48629910895,330889.4172514214,356941.324868492,327882.03565762786,356327.4923371829,326324.3811409199
3539,650000.0,1,873209.137633687,801307.6019774403,868934.8924274137,799264.1491734133,900579.5927897465,824852.310967534
3540,895000.0,2,951932.8256828084,872370.8587821644,907130.6458146907,833367.4149300843,978598.08672545,893924.5254296389
3541,350000.0,5,308516.03437968355,282783.3918283045,310292.9009440805,284976.8578714358,318792.61194112647,291265.52628406015
3542,560000.0,5,521808.9316160962,478285.99853940215,534336.2723028469,490741.07549448323,537797.1915113548,491359.51133200136
3543,1050000.0,5,941330.8421576249,862816.511022342,921144.4408669693,845990.5064064513,940626.8804763551,859405.6860686457
3544,375000.0,2,391782.8984743413,359037.9219805479,394392.84507905063,362322.83330618666,392433.7020224924,358478.23085053003
3545,545000.0,4,303938.2761501317,276211.9220713369,305317.140859305,278165.74765730987,301319.7608994435,273211.53890049417
3546,590000.0,1,438375.50459193636,402278.9148795817,452200.0266646194,415942.86605136364,459005.6630775914,420409.128707771
3547,356979.0,3,289300.73642356053,265090.84033629706,292794.3597591828,268957.40004966565,296267.5958241071,271321.5846054476
3548,380000.0,4,348994.46760937525,317157.9240089952,346588.7153579026,315767.10323494213,340763.9168077933,308976.1980260124
