Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
3434,270000.0,5,929497.5996017456,931450.0955522826,,941679.4876510603
3435,400000.0,2,952413.3205413818,973109.039418701,450000.0,716458.5086913401
3436,160000.0,4,933609.426021576,995170.7991848314,,968457.8867421787
3437,380000.0,1,970935.046672821,1036667.7747324442,400000.0,684191.9391751112
3438,385000.0,2,953072.3690986632,1060589.8255485657,398000.0,700768.3917534878
3439,200000.0,2,839770.257472992,1053236.9610946823,,909710.4360771365
3440,2000000.0,4,2289180.040359497,2120160.9042459195,,2146252.384096791
3441,650000.0,3,971112.0128631592,954465.4737725472,,979657.6786919557
3442,750000.0,3,950546.5030670166,968175.9533882216,,969292.7757921865
3443,450000.0,3,1107709.7654342651,1095191.8027131148,,1107034.5292478197
3444,695000.0,3,909400.2842903136,904003.050379785,,925002.7716455268
3445,1200000.0,2,1215029.9549102783,1228085.4353762318,1465000.0,1319047.7329135768
3446,930000.0,5,984751.6417503356,1082401.2354461306,,1019470.6158501586
3447,600000.0,3,945704.2813301086,1106027.980410132,505000.0,759112.0723610384
3448,380000.0,3,922730.8630943298,968536.6697591068,,950595.972911983
3449,364350.0,2,951739.9668693542,1051825.3663942134,,987042.4729081454
3450,330000.0,4,830077.588558197,1110729.6806656136,,927508.5999489455
3451,185000.0,3,946017.8017616272,1005639.089026922,235000.0,601846.7842282075
3452,1500000.0,2,1451071.9776153564,1395670.7444985765,1239000.0,1293698.055476662
3453,299990.0,3,917917.6688194276,994331.5020173852,270000.0,610644.1942320167
3454,750000.0,4,932360.4702949524,966069.2766313744,765000.0,881535.7883556038
3455,240000.0,2,866102.1590232849,1066198.7064370343,230000.0,588022.8612127079
3456,570000.0,2,998496.115207672,1032443.6102147894,,1015337.9084231078
3457,700000.0,1,967178.761959076,1092875.757532335,,1023604.4604166249
3458,1400000.0,2,1055590.271949768,1077036.6634487133,,1063273.9713168505
3459,650000.0,5,935458.1832885742,1003150.1272140206,560000.0,792826.7745373896
3460,790000.0,3,989668.7269210815,979912.0790295338,,998661.2678443942
3461,250000.0,5,902775.4664421082,1087731.5113998966,,967848.5088407343
3462,415000.0,1,970488.1310462952,1147739.9363345143,,1041637.1915440343
3463,330000.0,3,859865.1885986328,971199.8964768948,,908692.2964436472
3464,727600.0,4,1154271.4834213257,1275522.4155498364,706200.0,979810.7100399006
3465,620000.0,5,962787.389755249,1057774.3343581618,,998434.690953766
3466,315000.0,3,935184.7171783448,915031.1401726163,305000.0,621307.8100431333
3467,360000.0,4,1008191.1087036132,1000637.8578981904,407697.5,751687.7601662497
3468,950000.0,1,938314.4378662108,1079109.6461574547,480000.0,731244.3638950387
3469,350000.0,2,997159.9578857422,1028520.6936863568,,1013638.2759546909
3470,410000.0,2,881747.9610443115,1077760.5397083964,450000.0,709219.8157903823
3471,480000.0,5,1115746.3788986206,1297589.2027598408,,1162873.866085901
3472,550000.0,4,1090922.9516983032,1191967.8189196528,600000.0,897500.3099236772
3473,416000.0,3,988246.738910675,1031219.9590878832,,1010797.042436809
3474,550000.0,5,939247.1313476562,937903.1272335286,650000.0,822877.5488665362
3475,550000.0,1,1055321.6934204102,1023109.3227238328,772500.0,906291.72431032
3476,520000.0,3,938994.4076538086,943237.8303749112,,955102.764429013
3477,1750000.0,2,1511815.5479431152,1753718.9343582469,,1497449.2973961397
3478,340000.0,2,956046.7600822448,1067059.22965989,277500.0,639677.4917614172
3479,270000.0,5,955292.1652793884,1062437.3256011491,,994875.0022955615
3480,1100000.0,2,1230575.3231048584,1251780.03589195,1390000.0,1290293.0676877196
3481,330000.0,2,904247.82037735,1023481.1366321476,,948526.8501482763
3482,475000.0,4,982859.9691390992,921616.4641229468,475000.0,760913.3932683828
3483,700000.0,2,1081468.3437347412,1071473.6684468328,,1079809.1564985004
3484,355000.0,2,910139.262676239,1017235.034869943,,951352.9721037485
3485,330000.0,5,906877.9349327089,993361.7281338762,270000.0,651852.3083161919
3486,900000.0,2,894355.4162979126,918636.8112644638,870000.0,906395.3687176998
3487,400000.0,4,963126.8382072448,1057810.7180598923,,1004887.3700032183
3488,280000.0,1,970398.0088233948,1035234.5018155264,280000.0,614847.8701229502
3489,260000.0,2,937714.5767211914,1077760.5397083964,,982563.3256349337
3490,680000.0,5,933180.9282302856,1151990.4160711202,810000.0,927339.7256019389
3491,300000.0,2,1026506.1855316162,1030872.0759216824,550000.0,796087.4467624099
3492,291000.0,2,944035.530090332,1059709.1450218875,,983308.3838978683
3493,234000.0,4,849870.2049255371,1045320.7788114174,245000.0,628584.6697735749
3494,595000.0,5,1050940.752029419,1003002.7545161656,680000.0,883764.230993447
3495,440000.0,3,924450.3378868104,1023259.121047714,440000.0,706373.8511230908
3496,2500000.0,5,1699352.2644042969,1713507.9131380983,,1641686.1381027831
3497,1100000.0,3,1206572.2942352295,1036465.4762406936,,1158005.8431924686
3498,411558.0,2,1015406.370162964,1105208.9316048312,,1041407.8107675134
3499,470000.0,1,972205.5792808532,1149411.8832024138,410000.0,710911.3026633379
3500,399000.0,2,917072.7729797364,1018815.6012986844,,956472.9733802073
3501,280000.0,5,971853.3158302308,1023051.118078022,,994668.6103874642
3502,1200000.0,1,1822320.2228546145,2126875.2109851334,,1812737.615840458
3503,670000.0,1,980401.8139839172,1054553.531069816,,1020428.4866124439
3504,650000.0,1,1033848.4048843384,1135052.4955982252,550000.0,798900.7081403272
3505,650000.0,2,972471.1775779724,952500.5968654949,570000.0,781193.1935560766
3506,320000.0,1,971141.3383483888,1133129.295532958,300000.0,644815.4347516923
3507,570000.0,3,999409.7352027892,1031698.9447286896,570000.0,795892.5359418371
3508,791574.0,2,1020669.9371337892,1133926.006527931,,1050707.777346736
3509,520000.0,4,1038621.0680007936,1066463.982388948,585000.0,852986.0993428043
3510,550000.0,2,957730.47208786,992839.7260490536,,979363.1208680497
3511,310000.0,1,951254.12940979,1032157.2739897732,,996130.1370222691
3512,100000.0,3,943909.0490341188,977406.428598282,,967175.912016377
3513,760000.0,2,1040004.7302246094,1011898.3998326114,744500.0,895666.0414463164
3514,790000.0,1,951881.2894821168,1112627.457142319,736500.0,883240.1928524777
3515,330000.0,2,1024091.1245346068,1126406.3541215416,350000.0,704741.691322034
3516,400000.0,2,991484.7016334534,1150307.078801655,442613.5,746072.3949631776
3517,1900000.0,5,1760180.7117462158,1647591.2031758092,,1661857.1685329594
3518,607000.0,3,893206.8347930908,943237.8303749112,546300.0,740463.2526509451
3519,618000.0,3,962091.4459228516,936357.6543427076,574500.0,773026.1325064349
3520,430000.0,1,948035.5381965636,1153455.9954567866,,1029690.6086331445
3521,450000.0,4,1006660.6998443604,1038221.794603242,400000.0,753623.79931665
3522,168000.0,4,982149.7201919556,1011019.212529234,200000.0,649108.0909396841
3523,470000.0,2,933194.3988800048,1002028.5457188352,525000.0,753129.9820007683
3524,230000.0,4,1001289.2484664916,998889.6414534806,,1015679.7053665374
3525,300000.0,4,1012709.4984054564,942612.8653026776,,1008906.2326611258
3526,380000.0,3,952118.754386902,1002423.4773273604,368000.0,673112.6314775695
3527,550000.0,5,960824.728012085,1007318.9780202928,522500.0,785273.9080892862
3528,1300000.0,5,1693992.7339553833,1611055.9153510984,,1611139.9977717753
3529,850000.0,5,859523.1175422668,908310.97656763,810000.0,862289.658782995
3530,250000.0,5,947575.0923156738,1057275.3754298645,250000.0,667541.9140997474
3531,457713.0,4,1044495.3441619872,998443.1221583388,455972.0,785936.6823665673
3532,295000.0,5,978724.1816520692,1121322.5496936175,,1026353.5613585981
3533,240000.0,1,966707.706451416,1076625.5339755006,,1018564.9460293447
3534,350000.0,2,968701.2434005736,1033433.36472457,,995049.068830944
3535,240000.0,2,893652.5583267212,1127840.1437204625,,962170.0661117107
3536,470000.0,3,964747.0116615297,1024263.6679864648,520000.0,759308.360376962
3537,340000.0,1,1015768.4087753296,1058089.9321109438,515000.0,761859.7296085911
3538,235000.0,3,922248.7807273864,986807.1380032238,340000.0,647579.0302029594
3539,650000.0,1,1180514.931678772,1159569.2630536582,,1171354.037008436
3540,895000.0,2,944273.7698554992,1022839.7902793275,,976086.5734708926
3541,350000.0,5,925399.4822502136,984987.854303916,335000.0,685904.2265612646
3542,560000.0,5,954111.5760803224,937903.1272335286,480000.0,752309.0979228364
3543,1050000.0,5,980222.1655845642,1065910.2392337206,740000.0,897567.4337482698
3544,375000.0,2,947325.1104354858,1085406.786837204,392500.0,699384.0008344393
3545,545000.0,4,899863.3623123169,1009795.879396942,325000.0,677358.5095687883
3546,590000.0,1,934642.6725387572,1079109.6461574547,590000.0,792489.9448688213
3547,356979.0,3,953608.7512969972,1024122.56547723,,985669.3212816543
3548,380000.0,4,1080089.092254639,1005201.63576358,,1070954.623937124
3549,1450000.0,4,1340967.297554016,1116530.4836119076,,1275422.4678705668
3550,480000.0,3,931119.3823814392,1057637.412237826,,979078.848762888
3551,335000.0,1,923775.07686615,1082146.1005286947,,994051.3976141463
3552,420000.0,1,1000364.4227981569,1087317.4517788135,492000.0,751310.7304609007
3553,339190.0,2,933612.1678352356,1091696.915056242,,982524.4475502381
3554,2000000.0,2,1735898.8523483276,1759683.41706728,,1643382.3897112485
3555,350000.0,2,855637.788772583,1089355.1699419976,,928058.1995040941
3556,495000.0,4,943706.3336372375,999839.3158387664,,976581.8835823316
3557,1200000.0,3,1315631.7472457886,1453014.2341779603,,1334234.6826911275
3558,1950000.0,1,1328744.7690963745,1380761.3265431304,1200000.0,1248506.3035719784
3559,180000.0,2,885099.5302200317,1007221.4916673938,,931961.9503916948
3560,710000.0,4,997255.5041313173,984232.5931187392,650000.0,855036.3353740873
3561,390000.0,4,969283.5211753844,950873.8096252396,430000.0,740333.2697029747
3562,590000.0,4,947772.5625038148,997085.4693262284,625000.0,828650.6498699969
3563,430000.0,4,989500.6418228148,1030987.7151315488,,1015943.393627714
3564,2450000.0,2,2533359.7660064697,2467213.8737566606,,2272221.8072676877
3565,660000.0,1,1058526.9927978516,1015641.720480686,,1056431.0837165709
3566,495000.0,2,1035107.4934005736,1030872.0759216824,480000.0,762829.4998651587
3567,457000.0,1,1008900.6423950196,1012530.1273448932,394000.0,683591.3190775295
3568,460000.0,4,1056314.9452209473,937092.777536366,,1037209.8014672898
3569,450000.0,5,991945.98197937,1065382.4318606842,390000.0,746509.8373626196
3570,350000.0,1,937239.8853302002,1038828.1369371162,,989543.785727783
3571,670000.0,5,898237.7648353577,922073.5374226512,340000.0,668208.7531922789
3572,450000.0,5,962216.1984443665,1117460.8084303616,600000.0,838729.3155728
3573,430000.0,1,889545.6790924072,1086112.541104359,,974323.4199473014
3574,1650000.0,5,1435294.7473526,1522606.953688523,1750000.0,1548811.2504487147
3575,1300000.0,5,1366815.5670166016,1334642.215866911,,1332341.6615204117
3576,550000.0,3,988666.9516563416,1151943.875238686,615000.0,834893.6998813223
3577,570000.0,4,931087.9707336426,1015565.9073358284,625000.0,825782.7990641742
3578,382842.0,3,966123.9981651306,955933.4850286294,410694.0,691999.0677842486
3579,370000.0,2,993880.1527023315,1088111.1051685072,345000.0,688580.7849790546
3580,400000.0,3,1049176.0969161987,1100681.4062292408,,1069329.2064250428
3581,250000.0,2,921408.8320732116,1081493.8341094267,,972056.0296231201
3582,300000.0,5,955509.5434188844,1033282.8640498192,450000.0,755683.0453725004
3583,255000.0,3,919188.8570785522,1016283.6762284548,255000.0,606582.7406745406
3584,460000.0,1,947398.2453346252,1071267.0816248255,480000.0,731535.7661787422
3585,400000.0,3,935021.0428237916,990780.7992286636,,964600.3653645704
3586,290000.0,5,997886.4192962646,1017156.1315984596,,1009883.7727847685
3587,400000.0,2,814025.8193016052,1034622.834606081,,887957.6081334994
3588,690000.0,3,924527.108669281,976095.703591636,,953748.401667964
3589,320000.0,1,1022180.438041687,1068313.328732399,,1049783.239486237
3590,300000.0,1,947008.3117485046,1049596.8707407431,,998659.5878905552
3591,340000.0,1,1006851.315498352,1178973.8445594504,,1072725.640550546
3592,590000.0,4,1068052.5302886963,1056589.9486735838,,1076018.7664490917
3593,630000.0,2,1030183.6729049684,1167835.05820124,,1063924.945881548
3594,550000.0,1,1134006.381034851,1182680.3995551404,,1150210.9417896834
3595,570000.0,4,977113.1873130798,1011019.212529234,437500.0,756050.4886704084
3596,500000.0,2,879020.094871521,1055311.5156709298,,937436.6565084364
3597,603000.0,4,995610.535144806,964807.396541416,549000.0,805778.2039240951
3598,370000.0,5,907308.6380958556,984100.0271059966,375000.0,697666.8048385227
3599,645000.0,2,981599.21169281,956594.8484661258,690000.0,845140.9925012615
3600,492562.0,4,981406.3310623168,1129860.1076377395,492562.0,801386.1431411545
3601,780000.0,3,1048783.779144287,1069544.8085884794,650000.0,856486.5529832846
3602,320000.0,3,935154.2592048644,990780.7992286636,438000.0,703169.7363747968
3603,295000.0,2,970616.102218628,1051825.3663942134,295000.0,651163.0460044408
3604,850000.0,5,944316.9832229614,974801.9822047508,880000.0,931904.4668044846
3605,364350.0,5,990556.7169189452,1030234.5981445092,364350.0,728580.5651191788
3606,850000.0,5,876037.9552841187,983289.906377894,710000.0,836274.1266513166
3607,820000.0,1,1011640.6679153442,1117369.2434786002,,1057697.3298109362
3608,1300000.0,4,1296189.785003662,1376350.8434440908,1300000.0,1304944.031841065
3609,750000.0,3,1233195.662498474,1219521.0816347045,,1221653.1667309818
3610,2500000.0,2,1973413.2289886477,2058525.892135624,,1849875.0474301083
3611,435000.0,2,844842.0166969299,1068049.8392097394,,916241.4273852356
3612,980000.0,2,1155824.6612548828,1182086.4495252448,1235000.0,1188079.7333612307
3613,630000.0,2,1009726.7627716064,1009073.3271736734,,1018389.8014781438
3614,620000.0,3,949491.6796684264,1037348.105241482,,986275.4745176821
3615,2600000.0,2,2219071.14982605,2115300.785653016,,2014469.449077071
3616,1150000.0,2,1140452.9809951782,943329.4081083876,,1094623.2290760307
3617,975000.0,1,1066720.0088500977,1143022.3937673897,1115000.0,1115453.0300803345
3618,730000.0,1,1063436.1505508423,1142594.5094446556,,1096277.5567511448
3619,1100000.0,1,1061965.3463363647,1057192.4925932772,,1070599.5616605685
3620,1750000.0,5,1140230.8940887451,1188335.8712114934,1200000.0,1168970.0400600957
3621,250000.0,2,904759.5858573914,1033433.36472457,250000.0,605822.6892770819
3622,595000.0,3,944324.553012848,1045754.6159401884,,984942.2147404542
3623,357000.0,4,949619.5912361144,934309.282058142,392793.0,713822.7690876519
3624,480000.0,2,956583.3210945128,1031304.321111082,,986274.2694258832
3625,2500000.0,3,2318001.270294189,2405223.459978357,,2206741.748436253
3626,330000.0,5,970601.201057434,981280.211322826,,982255.5481620905
3627,487000.0,2,1189576.6258239746,1203270.0015967663,,1178839.0530747003
3628,450000.0,1,903129.3392181396,1054429.2113956243,,973301.87960327
3629,250000.0,3,899101.3169288635,983284.8249861894,230000.0,582366.9067786196
3630,750000.0,5,999745.6669807434,997908.1243578624,705000.0,877136.7368039935
3631,850000.0,5,861146.7480659485,924246.1158733072,,895078.5501405325
3632,160000.0,5,918809.4735145568,1041114.6509949734,,965287.0126289047
3633,420000.0,2,933194.3988800048,1002028.5457188352,,964256.0718779742
3634,655000.0,5,885971.6653823853,956153.7398400584,,920218.8917842617
3635,770000.0,1,1030434.7276687622,1076548.1964983768,,1057176.895155881
3636,600000.0,5,989653.7661552428,1237054.9510151716,,1065384.4222018446
3637,200000.0,5,971853.3158302308,1023051.118078022,,994668.6103874642
3638,390000.0,3,929988.8610839844,991882.667834228,,961484.3977486476
3639,500000.0,3,917570.6505775452,915031.1401726163,,933371.8557682263
3640,250000.0,4,975308.9547157288,979521.1936609624,,992923.5335806073
3641,280000.0,4,998456.89535141,995170.7991848314,,1012784.7995534579
3642,2250000.0,3,1786600.3513336182,1920723.064811776,2100000.0,1891255.7435246708
3643,350000.0,3,907527.0295143127,1012236.4404447764,,951523.4810549733
3644,232500.0,1,828311.4433288574,1130499.1768055388,,949919.931311646
3645,392793.0,2,944606.9002151488,1077760.5397083964,374895.0,688505.6856181418
3646,705000.0,4,987610.638141632,1086232.24758644,750000.0,912672.2481419035
3647,492562.0,5,961753.4875869752,1159486.2315233017,492562.0,798157.6948264411
3648,350000.0,2,1024096.4889526368,1081493.8341094267,420000.0,735213.4924163598
3649,312000.0,5,932946.503162384,1065406.8234131658,,981217.726963554
3650,1289925.0,2,1154737.4725341797,1304337.3678500007,,1175141.4269460675
3651,340000.0,2,915463.5071754456,1158264.5465196313,,983336.5476612257
3652,456000.0,3,979506.79063797,966647.171007618,,988429.9090366479
3653,550000.0,2,1025381.088256836,1069337.6061232416,455000.0,752035.1066659272
3654,695000.0,3,1258965.015411377,1213195.3486280583,,1237092.3083097306
3655,400000.0,5,920765.0423049928,1052472.1816021102,399514.5,724872.6530247653
3656,800000.0,3,1073743.9393997192,1359813.419510882,,1151243.0792475513
3657,386146.0,3,884679.6751022339,953499.3751880658,,920972.0149501978
3658,180000.0,2,849799.633026123,1055360.6892395646,,917128.4732076759
3659,460800.0,4,978881.4187049866,952575.2389546708,500000.0,775801.7691410125
3660,1250000.0,2,1171985.6262207031,1102877.9634296405,,1147348.783642473
3661,325000.0,3,909556.0312271118,1019417.7136360416,400000.0,680708.688858567
