Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
2883,381000.0,5,395902.40625,393594.6827310813,399808.4811433784,366337.12511859264,379725.66752850695
2884,1400000.0,3,1082803.875,1078123.8949383653,1080463.8849691828,969988.2357318604,1014178.4954267894
2885,210000.0,4,275204.75,280682.8932938747,277943.82164693734,259112.6570658127,266645.1228982626
2886,700000.0,4,776806.0625,793836.7156803797,785321.3890901898,671898.5774407493,717267.7021005255
2887,590000.0,4,490436.46875,482744.01243213925,486590.2405910696,497509.19394705887,493141.6126046631
2888,680000.0,2,618705.5,615257.8478580129,626887.1717503045,612298.7390683796,618134.1121411496
2889,1000000.0,2,1073312.375,1082839.9850373592,1039653.3260130758,997222.3518595088,1014194.7415209357
2890,500000.0,1,349609.1875,347015.11184505746,348312.1496725287,368620.165158262,360496.9589639687
2891,765000.0,3,926414.0,938274.8312846984,937641.0909496445,935740.1501819344,936500.5264890185
2892,4500000.0,3,2582187.25,2673349.4828195353,3579437.8564868374,3218267.8529457785,3362735.854362202
2893,530000.0,4,423161.3125,430526.88882616145,426844.1006630807,427216.2272136882,427067.3765934452
2894,1400000.0,1,1691757.375,1433458.539584649,1562607.9572923244,1262957.283043157,1382817.552742824
2895,550000.0,5,526074.8125,522492.70921224117,515498.6325992844,515666.3144461185,515599.2417073849
2896,1100000.0,5,1038888.0625,1060460.6506532114,1049772.0496036238,1070975.910009794,1062494.365847326
2897,345000.0,1,332095.40625,310769.2599681359,321432.333109068,281639.8651368439,297556.8523257335
2898,1100000.0,2,957949.625,976080.0655482507,967014.8452741253,913412.8508251504,934853.6486047404
2899,210000.0,2,351381.75,339742.3877957117,345562.0688978558,364389.7584215776,356858.68261208886
2900,1100000.0,5,1013478.8125,1071407.9637122897,1042443.3881061448,994345.6810215284,1013584.763855375
2901,353000.0,3,393518.875,381539.5629969586,388270.4532989355,407813.6386848982,399996.3645305131
2902,500000.0,5,295293.0625,293809.5498943811,294551.30619719054,338021.3503385805,320633.3326820245
2903,360000.0,3,348673.875,378279.5102162302,363476.6926081151,284083.5017742269,315840.7781077822
2904,300000.0,2,311764.71875,306557.03483359236,309160.8767917962,319027.4376325976,315080.813296277
2905,600000.0,4,468802.3125,456574.6177504626,462688.4651252313,452224.25902344106,456409.94146415713
2906,300000.0,3,292539.6875,270561.9225237917,281550.80501189583,288601.7639251447,285781.3803598451
2907,430000.0,4,479178.78125,476777.1299415644,469584.5689170475,480265.836021198,475993.32917953783
2908,500000.0,1,466938.09375,496257.5545987475,481597.82417437376,484260.7138393335,483195.55797334964
2909,529000.0,2,355715.71875,356401.58977438294,356058.6542621915,366697.3563448569,362441.87551179074
2910,356500.0,4,362986.96875,351095.4583018738,357041.21352593694,367046.27707660216,363044.25165633607
2911,595000.0,2,642539.5,644132.1504938088,624335.0776728331,614696.0485403902,618551.6601933674
2912,339242.0,1,316683.65625,310765.70558322826,323107.27664162987,336941.6197716424,331407.88251963735
2913,1430000.0,2,1017244.625,920354.1599472804,968799.3924736402,849143.9182564318,897006.1079433151
2914,220000.0,4,168792.8125,161059.59183644992,184448.34151775745,182848.49572066448,183488.43403950168
2915,1200000.0,4,1137678.125,1061018.0292258412,1099348.0771129206,1185467.1358005237,1151019.5123254824
2916,360000.0,1,375569.5625,375187.78475159535,372265.07153805834,371899.3000398844,372045.608639154
2917,480000.0,3,473714.96875,488218.50306652585,480966.7359082629,432301.63014298695,451767.6724490973
2918,745500.0,4,455812.28125,463054.6128069693,546603.4129199393,524631.593395106,533420.3212050393
2919,1150000.0,5,832660.4375,856365.2381762718,870458.9864866951,823170.7961078002,842086.0722593581
2920,990000.0,5,860503.125,828496.7165831288,874649.944554095,886773.192653157,881923.8934135323
2921,255000.0,4,301668.8125,296991.4203850088,299330.1164425044,242390.70961900093,265166.4723484023
2922,390000.0,3,514132.40625,518753.0606591737,516442.7334545868,523180.86668778537,520485.6133945059
2923,720000.0,4,483992.875,400968.9343373418,442480.9046686709,459664.6353270448,452791.1430636953
2924,1400000.0,2,1183556.75,1129118.4598397044,1199436.3234438966,1173553.8463672246,1183906.8371978933
2925,1200000.0,5,644051.8125,715162.4290010773,679607.1207505387,663731.8959480744,670081.9858690602
2926,336000.0,2,299926.40625,269043.18705718225,284484.7966535911,235698.6340168253,255213.09907153161
2927,450000.0,1,381409.0,417714.71440673486,399561.8572033674,370062.5406891428,381862.2672948326
2928,300000.0,2,350003.5,348874.4070175282,349438.9535087641,351990.5989825836,350969.9407930558
2929,350000.0,5,394739.71875,382220.6127893001,376936.116038755,374052.3048197704,375205.8293073642
2930,2600000.0,2,1384738.625,1514530.9575897688,1449634.7912948844,943409.3881505324,1145899.5494082733
2931,470000.0,2,451772.40625,494213.6171329546,472993.01169147727,479292.02130500495,476772.41745959385
2932,550000.0,1,549179.125,529158.7553003065,542418.2581051072,498177.9517975768,515874.07432058896
2933,955000.0,2,937775.0625,997656.7072149978,967715.8848574989,976844.8920485908,973193.289172154
2934,300000.0,4,396000.59375,400748.1644996153,398374.37912480766,379654.0171370583,387142.16193215805
2935,458000.0,4,534201.375,525870.6921362501,530036.033568125,412579.0092776375,459561.8189938325
2936,1300000.0,4,1165329.625,1141574.852052026,1153452.238526013,1193678.4752728264,1177587.9805741012
2937,900000.0,4,540720.0625,552438.3973609586,559605.4609513355,557226.73041915,558178.2226320242
2938,1600000.0,1,1207108.625,1327736.5518627074,1267422.5884313537,1092589.0840959258,1162522.485830097
2939,2500000.0,4,1922330.75,2047058.9666612886,1984694.8583306442,1707848.633052381,1818587.1231636861
2940,260000.0,3,329454.75,326153.92023150314,346463.03458102606,335958.1092028293,340160.079354108
2941,3540000.0,3,2990067.0,3104090.7036435166,3269955.1962752305,3046089.969044516,3135636.059936802
2942,335000.0,2,256185.5,256550.3900298383,308457.5615104434,310492.7826082861,309678.69416914904
2943,3800000.0,2,981059.6875,986058.9271114514,983559.3073057258,940678.2239527622,957830.6572939476
2944,750000.0,4,680192.0625,695067.7113517255,687629.8869258628,668459.9804699913,676127.9430523398
2945,260000.0,1,267990.53125,278855.10315466137,273422.8172023307,326216.44152513857,305098.9917960154
2946,545000.0,2,584274.375,585499.0705867067,577420.7059553473,570393.8519830776,573204.5935719855
2947,630000.0,5,582939.125,590104.112444055,589065.1331054192,590877.1511068994,590152.3439063074
2948,250000.0,4,282566.5625,284584.5746527139,276502.8980034499,279826.87153092725,278497.2821199363
2949,320000.0,2,341556.71875,352276.2667045171,332841.54490908096,339911.45864560315,337083.4931509943
2950,1550000.0,1,1185882.0,1205079.9060334966,1195480.9530167482,1410846.8175560825,1324700.4717403487
2951,399000.0,4,372722.5625,360495.63313440164,373476.3684720405,337162.303415283,351687.929437986
2952,900000.0,4,791101.25,784442.9771465346,810340.4795012871,825489.7453321054,819430.0389997781
2953,635000.0,2,616001.375,617434.9607081143,602702.71749784,597365.3284974603,599500.2840976121
2954,190000.0,5,247797.234375,248739.22101729273,248268.22769614635,226614.33003947345,235275.8891021426
2955,550000.0,5,401899.28125,407895.486897896,404897.384073948,462084.81722778745,439209.8439662517
2956,270000.0,3,294091.34375,288770.872529326,291431.108139663,282033.556980234,285792.5774440056
2957,260000.0,5,283271.03125,305941.22466511355,294606.12795755675,302559.0164152536,299377.86103217484
2958,330000.0,4,372722.5625,360495.63313440164,373476.3684720405,337162.303415283,351687.929437986
2959,1200000.0,2,1393475.375,1433494.3178566645,1334439.3924998324,1255828.2706864977,1287272.7194118316
2960,545000.0,5,565883.5,572057.597056354,583679.3839697238,574822.3296945321,578365.1514046087
2961,1600000.0,1,1175068.75,1221493.1713749692,1198280.9606874846,1214638.0893880024,1208095.2379077952
2962,395000.0,3,533004.4375,528052.268331418,516869.8470409963,518253.81982486654,517700.23071131844
2963,1050000.0,3,604677.5625,613042.3151827294,608859.9388413647,625542.8221243422,618869.6688111512
2964,350000.0,4,276817.53125,288985.2590755889,282901.39516279445,279511.3843754284,280867.3886903748
2965,950000.0,1,852344.625,836653.4283652734,844499.0266826367,863969.0041441928,856181.0131595703
2966,380000.0,3,383053.375,391988.82057732623,387521.0977886631,369800.2813203165,376888.6079076551
2967,990000.0,4,918463.25,908950.2755268506,939594.7339343976,872980.8273896211,899626.3900075317
2968,470000.0,2,314408.9375,323667.4908960083,352326.7499386029,328707.9812741829,338155.48873995093
2969,320000.0,3,307997.96875,312442.5709040576,299054.18887892016,273087.19525269256,283473.9927031836
2970,870000.0,1,624213.125,587054.18837154,605633.65668577,588560.3432943692,595389.6686509295
2971,1450000.0,4,928254.375,913540.8171467364,1064628.3172513577,1009367.6698032848,1031471.9287825141
2972,490000.0,5,419148.5,447497.18691547,433322.843457735,427723.0966952599,429962.99540024996
2973,740000.0,4,602525.8125,601538.205809203,602032.0091546015,633195.1812512474,620729.9124125891
2974,800000.0,4,748947.375,736525.7695688606,756615.6005991012,796005.5799529847,780249.5882114313
2975,521000.0,4,400451.9375,393376.43642729905,434139.9308745547,396528.1731616971,411572.8762468401
2976,720000.0,5,560976.0625,571939.3558159351,566457.7091579675,559702.7406677677,562404.7280638476
2977,650000.0,2,531081.4375,534596.7029583595,533337.3491604258,520695.38043839176,525752.1679272054
2978,230000.0,1,365771.46875,374014.612804592,369893.040777296,344227.2039510713,354493.5386815612
2979,265000.0,2,360544.3125,366645.4619632968,359516.4210621539,332720.52668656025,343438.8844367977
2980,550000.0,2,361329.84375,360224.3162058804,357543.9559845581,353465.51716919505,355096.89269534027
2981,1800000.0,5,1659833.5,1866349.0141533306,1702163.8799536657,1504342.7915017013,1583471.226882487
2982,631000.0,2,617761.5625,601596.9266093775,612826.4711882821,526635.4935921414,561111.8846305977
2983,1072000.0,3,706144.125,771404.8654816672,701467.8466685835,610657.5666225827,646981.6786409831
2984,390000.0,4,388691.0,390547.69062154944,386733.54171754234,365099.4777154556,373753.1033162903
2985,1200000.0,4,1244702.125,1273686.4176020864,1259194.2713010432,1345437.1907611631,1310940.0229771151
2986,2100000.0,2,1661290.375,1304800.3308432496,1483045.3529216247,1564752.2726156705,1532069.5047380521
2987,585000.0,3,524584.375,535207.0100692445,541926.9847742356,517328.81137989875,527168.0807376335
2988,314000.0,4,402908.1875,403387.2063248416,403147.6969124208,375552.9577490124,386590.85341437574
2989,295000.0,4,275141.25,261568.73934721312,268354.9946736066,333397.5661819549,307380.5375786156
2990,730000.0,4,550532.5625,557959.0172620397,554245.7898810199,605971.206649412,585281.0399420552
2991,500000.0,2,506147.5,509978.33789654484,513894.04326379066,530493.4765398176,523853.70322940685
2992,670000.0,5,595781.6875,590554.0203129429,586217.49773453,561115.5074937767,571156.303590078
2993,590000.0,4,696771.375,673390.7121083289,674556.7304879151,632178.5239327282,649129.8065548029
2994,360000.0,4,295306.03125,296417.69865092455,295861.86495046224,298566.7854139475,297484.81722855335
2995,299000.0,1,300442.28125,297591.0245011812,299311.6570129134,306453.948844753,303597.03211201716
2996,270000.0,5,387285.6875,413309.92999890895,400297.80874945445,416937.7054897842,410281.7467936523
2997,450000.0,1,374628.03125,362131.9429539652,376365.99097138783,317434.22893898573,341006.93375194655
2998,2700000.0,3,2055048.5,2128647.4426098587,2394293.5799134504,2067205.7349708038,2198040.8729478624
2999,382000.0,3,369213.75,361102.4353120655,381610.66485922295,340715.2243393782,357073.40054731607
3000,680000.0,1,531101.6875,555764.3150948856,551403.10090821,550326.8686092037,550757.3615288062
3001,750000.0,3,637005.0,635525.3825236597,647735.6338832809,632269.7377236241,638456.0961874868
3002,890000.0,1,748536.125,732613.040143225,740574.5825716124,732606.9419253621,735793.9981838622
3003,1300000.0,4,974495.9375,986789.3190322194,1000699.8397862767,823494.7922453671,894376.811261731
3004,240000.0,2,240905.96875,231601.67710754988,231377.67605014244,215770.49937541457,222013.37004530572
3005,490000.0,3,416787.15625,429312.6948242569,423049.92553712847,470353.7748121861,451432.23510216305
3006,330000.0,3,350961.125,333703.9436226331,342332.53431131656,385850.9830928164,368443.6035802164
3007,850000.0,2,960984.75,997305.7509473964,979145.2504736981,941117.087481522,956328.3526783924
3008,870000.0,4,941348.5,950559.3328936439,945953.916446822,960867.7052584898,954902.1897338227
3009,370000.0,3,393708.09375,396195.03877578303,394951.5662628915,430787.92020412383,416453.3786276309
3010,400000.0,3,427028.40625,373664.5051095052,400346.45567975263,409667.3886295172,405939.0154496114
3011,1400000.0,1,928288.0,938938.2225904296,1088529.1779066504,1055663.36452397,1068809.689877042
3012,1500000.0,3,1052339.75,954320.7112553411,1003330.2306276705,1191721.9207758033,1116365.2447165502
3013,465000.0,5,483776.0,518191.0619162348,500983.5309581174,485892.6552553322,491929.00553644623
3014,500000.0,4,413804.0625,420036.44751771545,413344.1785062004,390552.6136932978,399669.2396184588
3015,570000.0,3,576200.4375,590959.9553593559,583580.196429678,576612.9101732535,579399.8246758233
3016,440000.0,5,538222.75,533219.6132534216,555454.8271386975,544952.8327926444,549153.6305310656
3017,275000.0,5,358429.71875,342508.7928291675,350469.2557895838,352829.8181455184,351885.59320314456
3018,490000.0,2,581298.6875,618288.7761498793,599793.7318249396,563370.8555241841,577940.0060444863
3019,1541680.0,2,966624.6875,980737.121964153,1137576.6333124535,1042338.7933948069,1080433.9293618656
3020,570000.0,5,517122.65625,534947.1241646995,526034.8902073498,535061.1230550271,531450.6299159562
3021,540000.0,1,619498.4375,613250.928583016,594962.2781290556,636339.6517554768,619788.7023049083
3022,335000.0,5,294488.75,300239.82846698206,289155.0024634437,257859.12464399918,270377.475771777
3023,780000.0,2,659621.25,658178.9613347701,658900.105667385,637987.0522852212,646352.2736380867
3024,300000.0,2,270505.875,262660.37564873643,266583.12532436824,291585.76217297744,281584.70743353374
3025,650000.0,1,767302.875,769864.6801513757,793008.6443029814,799498.998462374,796902.8567986169
3026,550000.0,1,596060.75,592509.8409149728,586999.7068202405,536901.7052880933,556940.9059009522
3027,1250000.0,5,883269.875,929600.4830165601,979504.625305796,898140.7973641815,930686.3285408274
3028,325000.0,1,241364.984375,243567.05402138113,242466.01919819057,279974.5523205687,264971.13907161745
3029,1800000.0,5,1223291.375,1209488.9904091116,1181473.127893189,1156210.7278596144,1166315.6878730443
3030,820000.0,1,1149957.5,1207583.4755663767,1178770.4877831885,1068853.2538733697,1112820.1474372973
3031,199000.0,5,229577.40625,238743.05637740987,234160.23131370492,253290.31516640636,245638.2816253258
3032,416000.0,3,374037.5625,370388.568388065,372213.0654440325,403255.4524314007,390838.49763645336
3033,400000.0,1,342588.25,345161.2747925145,338212.33367738005,367009.69358810387,355490.74962381436
3034,434000.0,2,362977.625,366958.6776504193,369477.7059276467,367049.7994565521,368020.9620449899
3035,845000.0,1,737691.9375,746341.408533058,749511.6711115703,761764.590883988,756863.422975021
3036,400000.0,3,413418.28125,406796.0463291019,407075.01465268567,414989.1021967589,411823.4671791296
3037,350000.0,3,309485.1875,280922.1593479878,295203.67342399387,256350.04654439943,271891.4972962372
3038,1300000.0,3,1369378.875,1397634.6851876702,1358454.7460656846,1339291.5958401863,1346956.8559303856
3039,1300000.0,1,1317597.125,1333085.25056306,1317738.831447071,1329362.396255909,1324712.9703323739
3040,400000.0,4,365108.59375,368211.246068927,368561.94393662445,360197.98904655955,363543.57100258546
