Id,previsao_correspondencia,catboost_a100_bruto,catboost_a100_corr30,catboost_a150_bruto,catboost_a150_corr30
1839,,296080.96441980446,296080.96441980446,294464.41124145256,294464.41124145256
1840,,938012.4589688409,938012.4589688409,872134.7612064912,872134.7612064912
1841,594000.0,574590.159755897,580413.1118291279,563135.9414195464,572395.1589936824
1842,300000.0,296212.1059154166,297348.47414079163,296123.28866254777,297286.3020637834
1843,350000.0,378110.0146597702,369677.01026183914,372931.2070423293,366051.8449296305
1844,850000.0,573872.9541344118,656711.0678940882,539683.0155962012,632778.1109173407
1845,,272377.23822045914,272377.23822045914,270996.4147839272,270996.4147839272
1846,1890000.0,1352280.2556951155,1513596.1789865808,1325611.5253802068,1494928.0677661446
1847,,371577.2940491303,371577.2940491303,360346.7285216781,360346.7285216781
1848,,805496.6895929569,805496.6895929569,797845.4210368961,797845.4210368961
1849,,1475684.954648195,1475684.954648195,1432113.6091236256,1432113.6091236256
1850,,292394.4658251027,292394.4658251027,287780.55094876175,287780.55094876175
1851,,360392.26181400457,360392.26181400457,368934.38102977665,368934.38102977665
1852,,519460.74345429154,519460.74345429154,513058.08380292304,513058.08380292304
1853,,928786.6593274998,928786.6593274998,841720.5161336972,841720.5161336972
1854,,417258.7204207224,417258.7204207224,412275.4730812448,412275.4730812448
1855,630000.0,586694.5963850565,599686.2174695395,580995.7600180577,595697.0320126403
1856,800000.0,762274.4397829693,773592.1078480785,761618.4111347761,773132.8877943432
1857,,1056334.4198390755,1056334.4198390755,1080701.0634703203,1080701.0634703203
1858,,294293.0260594674,294293.0260594674,284711.59322933905,284711.59322933905
1859,,415655.78132555675,415655.78132555675,393152.50795661646,393152.50795661646
1860,,691355.33322393,691355.33322393,656546.8026501862,656546.8026501862
1861,,1438400.8192688997,1438400.8192688997,1334600.9365457695,1334600.9365457695
1862,750000.0,785099.6418258348,774569.7492780843,750158.4944649851,750110.9461254895
1863,204500.0,260121.41252371282,243434.98876659895,258374.4435508924,242212.11048562467
1864,,351495.9299268502,351495.9299268502,344187.6484737254,344187.6484737254
1865,,935722.6435310964,935722.6435310964,920431.5807163573,920431.5807163573
1866,,309553.2648336008,309553.2648336008,301310.61909534124,301310.61909534124
1867,,288745.4654821593,288745.4654821593,283033.9402412952,283033.9402412952
1868,,342153.2814989792,342153.2814989792,334064.0560428603,334064.0560428603
1869,1299000.0,1396859.8936312217,1367501.9255418552,1388048.7141416485,1361334.099899154
1870,200000.0,235626.33961689335,224938.43773182534,237733.87423312268,226413.71196318587
1871,300000.0,401133.78728620545,370793.6511003438,407771.9373493348,375440.35614453437
1872,,617747.8910349865,617747.8910349865,639765.6642660913,639765.6642660913
1873,890000.0,928014.2236952323,916609.9565866626,931911.6297525268,919338.1408267687
1874,900000.0,1143953.9435469878,1070767.7604828915,1173266.9114463576,1091286.8380124504
1875,,566123.0654351074,566123.0654351074,520087.23398551974,520087.23398551974
1876,,1323828.6039796746,1323828.6039796746,1236711.4155896618,1236711.4155896618
1877,830000.0,591763.7881786784,663234.6517250749,592387.4372648646,663671.2060854052
1878,400000.0,568109.0888349623,517676.3621844736,532107.8823984263,492475.5176788984
1879,760000.0,797744.8990264809,786421.4293185365,737305.876156451,744114.1133095156
1880,,1205561.9719912116,1205561.9719912116,1173601.3661253913,1173601.3661253913
1881,271000.0,229001.32127746806,241600.92489422762,226618.19119944057,239932.73383960838
1882,,428346.8796141163,428346.8796141163,436904.2750196211,436904.2750196211
1883,,655715.0757485859,655715.0757485859,590596.0868035415,590596.0868035415
1884,,967080.6558464299,967080.6558464299,959878.2592360692,959878.2592360692
1885,,455394.01452082844,455394.01452082844,446342.5249560206,446342.5249560206
1886,,529880.11960039,529880.11960039,496999.70076195523,496999.70076195523
1887,798000.0,716842.4282340393,741189.6997638275,683310.7392785997,717717.5174950198
1888,199500.0,175966.17743483128,183026.3242043819,172182.60818751654,180377.82573126158
1889,,248779.45791194684,248779.45791194684,237585.99479706548,237585.99479706548
1890,,945273.6569744335,945273.6569744335,968530.6361700356,968530.6361700356
1891,382500.0,388358.1758153013,386600.7230707109,384546.1411138563,383932.29877969937
1892,652500.0,596685.3268035599,613429.7287624918,585549.4154867859,605634.5908407501
1893,190000.0,258693.25099126203,238085.27569388342,252699.87219504072,233889.9105365285
1894,,550488.133220647,550488.133220647,545537.1910982727,545537.1910982727
1895,,473500.5010443204,473500.5010443204,452915.7479324162,452915.7479324162
1896,580000.0,552666.9663207975,560866.8764245582,528636.4584377039,544045.5209063927
1897,,1154322.000439748,1154322.000439748,1133465.5458533235,1133465.5458533235
1898,1028000.0,931910.7328803928,960737.5130162749,944547.1459039638,969583.0021327747
1899,,874558.242907668,874558.242907668,861184.7170020303,861184.7170020303
1900,397000.0,398254.38171387406,397878.0671997118,393603.1365646298,394622.19559524086
1901,380000.0,378189.1498504782,378732.40489533474,362826.98986350314,367978.89290445216
1902,448000.0,384487.8039690075,403541.4627783052,377578.87116338324,398705.2098143683
1903,2025000.0,1321477.3712020242,1532534.1598414169,1281616.976914006,1504631.8838398042
1904,542500.0,537692.8479633846,539134.9935743692,523257.30587699654,529030.1141138976
1905,584000.0,543245.2135453764,555471.6494817635,508673.57617622847,531271.5033233599
1906,,524595.50283073,524595.50283073,508129.48241173575,508129.48241173575
1907,,322575.1792391135,322575.1792391135,316665.49628807005,316665.49628807005
1908,1400000.0,1235411.250991816,1284787.8756942712,1234938.5690589135,1284456.9983412395
1909,,911276.883985266,911276.883985266,933057.275603557,933057.275603557
1910,,627906.8414818036,627906.8414818036,598476.7471262662,598476.7471262662
1911,,580663.0929698645,580663.0929698645,572600.405460033,572600.405460033
1912,620340.0,518400.58560666523,548982.4099246657,506275.2532360587,540494.677265241
1913,350000.0,241538.2763194732,274076.7934236312,235974.76588735695,270182.3361211498
1914,620000.0,286544.882592414,386581.4178146898,275627.4217210426,378939.1952047298
1915,,814177.2042898132,814177.2042898132,781834.1486158456,781834.1486158456
1916,,661981.7260855116,661981.7260855116,654297.1836390914,654297.1836390914
1917,615000.0,638283.9715389264,631298.7800772483,642312.577320602,634118.8041244214
1918,,460273.75834597414,460273.75834597414,442200.1820177146,442200.1820177146
1919,,1052692.6108645967,1052692.6108645967,960682.9736488997,960682.9736488997
1920,,157989.75479858642,157989.75479858642,150815.3228230519,150815.3228230519
1921,,820901.7373328905,820901.7373328905,841704.3115674054,841704.3115674054
1922,,1051594.514215049,1051594.514215049,960845.553727903,960845.553727903
1923,850000.0,880240.5399296028,871168.3779507219,871319.9814453445,864923.9870117411
1924,,438061.4279754164,438061.4279754164,443290.79912231164,443290.79912231164
1925,500000.0,425235.4210415696,447664.79472909874,414247.3819031173,439973.16733218206
1926,1214727.0,1293770.4243262873,1270057.397028401,1252572.927665148,1241219.1493656035
1927,350000.0,358669.1416794922,356068.3991756445,358175.7857188182,355723.0500031727
1928,250000.0,289132.10962062515,277392.47673443763,281760.7731213872,272232.541184971
1929,574500.0,507819.78147290944,527823.8470310366,496066.8105771167,519596.76740398165
1930,1680000.0,1598879.8824479138,1623215.9177135394,1505066.7331907214,1557546.713233505
1931,,1361426.4285977816,1361426.4285977816,1346706.2019307686,1346706.2019307686
1932,730000.0,859575.4669494549,820702.8268646183,828187.1363054636,798730.9954138245
1933,320000.0,438286.35498880094,402800.44849216065,443504.5286182934,406453.17003280536
1934,,307253.5681866331,307253.5681866331,317388.2134856275,317388.2134856275
1935,470000.0,391865.76317781286,415306.034224469,384652.0093016146,410256.4065111302
1936,,1760641.255320714,1760641.255320714,1402632.1771963907,1402632.1771963907
1937,,533008.1437002319,533008.1437002319,527188.954741431,527188.954741431
1938,800000.0,1009150.6870094412,946405.4809066087,970575.3499915963,919402.7449941174
1939,,1055985.3935601932,1055985.3935601932,970151.510689459,970151.510689459
1940,448000.0,380364.9884667597,400655.4919267318,369611.28356134647,393127.8984929425
1941,215000.0,273556.52111445833,255989.56478012083,262493.59804061183,248245.51862842828
1942,,307219.05300811754,307219.05300811754,299771.4135076823,299771.4135076823
1943,985000.0,939770.4840411759,953339.3388288231,934214.0926849447,949449.8648794612
1944,295000.0,292434.92210821784,293204.44547575247,281260.91026914923,285382.63718840445
1945,290000.0,346643.76164990355,329650.63315493247,328902.6591437208,317231.86140060454
1946,,551224.0059755569,551224.0059755569,520331.37312943087,520331.37312943087
1947,750000.0,994178.5122987555,920924.9586091288,930528.4748422292,876369.9323895604
1948,,833151.1694054636,833151.1694054636,810009.2827742301,810009.2827742301
1949,,383274.05137545866,383274.05137545866,374065.45316789433,374065.45316789433
1950,,535226.4687685443,535226.4687685443,526307.0316110352,526307.0316110352
1951,,517755.6072136476,517755.6072136476,508157.97733716975,508157.97733716975
1952,580000.0,553015.0719867112,561110.5503906978,537818.0807369773,550472.6565158841
1953,495000.0,443437.6541982527,458906.3579387769,436931.8634925071,454352.30444475496
1954,600000.0,597330.3870165468,598131.2709115827,589180.254623207,592426.178236245
1955,620000.0,314223.2730170043,405956.29111190303,298536.12379770674,394975.28665839473
1956,,505623.0259632176,505623.0259632176,500991.18204082374,500991.18204082374
1957,260000.0,286940.5439421273,278858.38075948914,277854.1291722612,272497.89042058284
1958,767053.5,723467.8201649311,736543.5241154517,756738.2261104422,759832.8082773094
1959,,922107.6843929137,922107.6843929137,930606.6367752778,930606.6367752778
1960,940000.0,383750.073114353,550625.0511800471,370100.7357196799,541070.515003776
1961,,677963.1703257681,677963.1703257681,657450.1439682746,657450.1439682746
1962,,605977.9878509663,605977.9878509663,609788.9111991116,609788.9111991116
1963,399000.0,297477.0587507976,327933.94112555834,297397.74306478683,327878.42014535074
1964,199000.0,232164.65303976252,222215.25712783376,231936.5291642631,222055.57041498416
1965,225000.0,238148.6724770115,234204.07073390804,234712.01123595727,231798.40786517007
1966,,582418.3865776367,582418.3865776367,572348.135384757,572348.135384757
1967,376250.0,367923.09747330105,370421.16823131073,359625.60146301007,364612.921024107
1968,775000.0,991435.5964535458,926504.9175174821,979710.7284673968,918297.5099271777
1969,,946550.9357565742,946550.9357565742,960286.6055819049,960286.6055819049
1970,185000.0,172036.32671051554,175925.42869736085,170610.56271780297,174927.39390246206
1971,750000.0,722735.1298973791,730914.5909281652,740340.8729095291,743238.6110366704
1972,570000.0,506734.1982677185,525713.9387874029,488715.34936920926,513100.74455844646
1973,535000.0,467740.831440553,487918.5820083871,467255.3709870933,487578.7596909653
1974,,449833.0963544852,449833.0963544852,434628.55815965636,434628.55815965636
1975,1465000.0,955470.6481706823,1108329.4537194776,931641.5376676841,1091649.0763673787
1976,430000.0,372862.24751550995,390003.5732608569,355147.36962439294,377603.15873707505
1977,250000.0,212436.07523651078,223705.25266555752,213670.2361405583,224569.16529839078
1978,415000.0,398337.47856959637,403336.23499871744,397940.468318498,403058.3278229486
1979,,930249.3377485616,930249.3377485616,940214.7231935194,940214.7231935194
1980,,415846.05382194894,415846.05382194894,431195.3313400322,431195.3313400322
1981,,999718.7263542005,999718.7263542005,1022868.5568380132,1022868.5568380132
1982,,510185.7550947581,510185.7550947581,540928.4765714578,540928.4765714578
1983,1075000.0,993731.0479573609,1018111.7335701525,942843.8356812003,982490.6849768402
1984,,914447.3261858452,914447.3261858452,908112.71319011,908112.71319011
1985,425000.0,448421.4821739622,441395.03752177354,439048.5768847118,434834.00381929823
1986,375000.0,339351.3153292697,350045.9207304887,341176.8988748665,351323.82921240653
1987,360000.0,366559.1188214123,364591.3831749886,363678.65897919395,362575.06128543575
1988,,830382.7316083557,830382.7316083557,839780.7389427071,839780.7389427071
1989,,509330.25952036056,509330.25952036056,502553.9955293603,502553.9955293603
1990,,908835.3227308296,908835.3227308296,907469.4348205178,907469.4348205178
1991,290000.0,159138.81082103547,198397.16757472482,148228.9705598693,190760.2793919085
1992,,295771.2262663263,295771.2262663263,290571.73424239195,290571.73424239195
1993,,249364.86266657844,249364.86266657844,238666.28052743332,238666.28052743332
1994,1300000.0,1299358.7689702257,1299551.138279158,1233495.223315453,1253446.6563208168
1995,,460819.7459457123,460819.7459457123,441569.7532855494,441569.7532855494
1996,,364947.7739362284,364947.7739362284,349277.2075491634,349277.2075491634
1997,287500.0,402725.5776978752,368157.9043885126,397091.2723215348,364213.89062507433
1998,,873845.2376248193,873845.2376248193,879329.9459483068,879329.9459483068
1999,287000.0,316798.7142908943,307859.10000362596,318359.9761386524,308951.9832970567
