Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
781,1730,0,300415.241344285,997622.4117192244,697207.1703749395,300415.241344285,300415.241344285
782,1420,0,375146.2192832459,963482.6067118478,588336.387428602,375146.2192832459,375146.2192832459
783,540,0,798926.1370720016,987756.6774285836,188830.54035658203,798926.1370720016,798926.1370720016
784,1603,0,339109.75450840715,689548.0789474671,350438.32443906,339109.75450840715,339109.75450840715
785,1054,0,502133.98219160514,811349.9202690717,309215.93807746656,502133.98219160514,502133.98219160514
786,1947,0,201849.3305031733,927141.6757010672,725292.3451978939,201849.3305031733,201849.3305031733
787,431,0,897325.8855395291,1019047.9707122355,121722.0851727064,897325.8855395291,897325.8855395291
788,1753,0,292426.637371234,643333.7347808456,350907.09740961157,292426.637371234,292426.637371234
789,2000,0,137837.3036211239,946964.7594731408,809127.4558520169,137837.3036211239,137837.3036211239
790,1483,0,361668.3745518696,994842.8449221252,633174.4703702556,361668.3745518696,361668.3745518696
791,779,0,604117.9337840916,1078515.8641299414,474397.93034584983,604117.9337840916,604117.9337840916
792,1787,0,279760.5047406959,925124.9659254214,645364.4611847256,279760.5047406959,279760.5047406959
793,1516,0,355848.2740162752,720459.7249127477,364611.45089647255,355848.2740162752,355848.2740162752
794,584,0,766780.8230036017,901355.268820029,134574.44581642724,766780.8230036017,766780.8230036017
795,966,0,533267.1716499893,1030604.8540995792,497337.68244958983,533267.1716499893,533267.1716499893
796,837,0,574866.2838409917,954336.4802664784,379470.1964254867,574866.2838409917,574866.2838409917
797,1782,0,280771.8090945135,1005104.4311809036,724332.6220863902,280771.8090945135,280771.8090945135
798,412,0,908282.8182849344,1108919.7466588032,200636.9283738688,908282.8182849344,908282.8182849344
799,1180,0,435609.9133637456,710625.5680126649,275015.6546489193,435609.9133637456,435609.9133637456
800,643,0,714171.2589460186,1003840.819431976,289669.5604859573,714171.2589460186,714171.2589460186
801,1579,0,343693.09120643855,923399.265602482,579706.1743960434,343693.09120643855,343693.09120643855
802,152,0,1290269.6380282317,1159041.3736052471,-131228.26442298456,1290269.6380282317,1290269.6380282317
803,158,0,1281554.7012140232,1720220.8455159958,438666.1443019726,1281554.7012140232,1281554.7012140232
804,1315,0,394567.99148809415,990998.805863374,596430.8143752799,394567.99148809415,394567.99148809415
805,1847,0,256288.2980975813,963676.2327657264,707387.9346681451,256288.2980975813,256288.2980975813
806,1957,0,193561.6066775839,909632.886038877,716071.2793612931,193561.6066775839,193561.6066775839
807,1923,0,224091.0909660274,633373.8401340127,409282.74916798534,224091.0909660274,224091.0909660274
808,905,0,551782.7835257325,814337.0744394095,262554.2909136771,551782.7835257325,551782.7835257325
809,143,0,1305618.981140775,1243274.911154924,-62344.06998585095,1305618.981140775,1305618.981140775
810,917,0,547944.368263997,1065057.874539725,517113.506275728,547944.368263997,547944.368263997
811,771,0,606017.8496103812,769729.568545107,163711.71893472585,606017.8496103812,606017.8496103812
812,1211,0,425260.5512948476,711940.9435221542,286680.3922273066,425260.5512948476,425260.5512948476
813,1725,0,301223.1307544616,704636.5093344281,403413.3785799665,301223.1307544616,301223.1307544616
814,753,0,620775.2105612711,1064129.7298473902,443354.51928611915,620775.2105612711,620775.2105612711
815,622,0,730442.5342076551,1167453.9678920468,437011.43368439167,730442.5342076551,730442.5342076551
816,97,1,1470798.003500776,1716740.4951285117,245942.49162773578,1593769.249314644,1716740.4951285117
817,1266,0,408221.7323458375,765988.4374991108,357766.7051532733,408221.7323458375,408221.7323458375
818,1745,0,296412.76971439325,680549.8672449315,384137.0975305383,296412.76971439325,296412.76971439325
819,260,0,1117070.0583752356,1129086.651741492,12016.59336625645,1117070.0583752356,1117070.0583752356
820,621,0,730777.6676894198,963335.439103132,232557.77141371218,730777.6676894198,730777.6676894198
821,1475,0,362499.6697363218,1090110.021252964,727610.3515166421,362499.6697363218,362499.6697363218
822,937,0,541683.2343224233,823253.8607094848,281570.62638706143,541683.2343224233,541683.2343224233
823,419,0,904411.6109304188,1067725.5583530893,163313.94742267043,904411.6109304188,904411.6109304188
824,1175,0,437134.614091701,735426.298192211,298291.68410050997,437134.614091701,437134.614091701
825,13,1,2688807.20145042,2618469.641903613,-70337.55954680685,2653638.4216770167,2618469.641903613
826,1774,0,286010.48502376885,1009441.1527481362,723430.6677243673,286010.48502376885,286010.48502376885
827,1600,0,339545.3580922733,705283.7895367896,365738.43144451635,339545.3580922733,339545.3580922733
828,936,0,541904.8739165046,798931.8916725506,257027.01775604603,541904.8739165046,541904.8739165046
829,1850,0,255160.90236192176,675278.3106323568,420117.40827043506,255160.90236192176,255160.90236192176
830,437,0,892171.9516107184,1021681.4242511314,129509.47264041298,892171.9516107184,892171.9516107184
831,891,0,554989.6836750566,771794.2292142757,216804.54553921917,554989.6836750566,554989.6836750566
832,1997,0,151530.48989589998,980826.8088130304,829296.3189171304,151530.48989589998,151530.48989589998
833,679,0,685470.1926841441,1087263.367033308,401793.1743491638,685470.1926841441,685470.1926841441
834,1958,0,193237.12734741712,922352.4862520524,729115.3589046353,193237.12734741712,193237.12734741712
835,453,0,879076.883906457,945573.0878709402,66496.20396448323,879076.883906457,879076.883906457
836,296,0,1063176.4398569255,1066134.4350748258,2957.9952179002576,1063176.4398569255,1063176.4398569255
837,1061,0,497752.047560771,783238.360287779,285486.312727008,497752.047560771,497752.047560771
838,348,0,1000712.585937409,1214485.8148878322,213773.2289504232,1000712.585937409,1000712.585937409
839,1522,0,355151.6179880702,708640.6117453635,353488.99375729327,355151.6179880702,355151.6179880702
840,1593,0,342345.96143069153,648745.5052142255,306399.54378353397,342345.96143069153,342345.96143069153
841,1553,0,349511.64169300586,679726.7010913056,330215.0593982997,349511.64169300586,349511.64169300586
842,575,0,771941.9301435464,1034251.7582398482,262309.82809630176,771941.9301435464,771941.9301435464
843,532,0,811739.9276251328,1532615.3021880588,720875.374562926,811739.9276251328,811739.9276251328
844,507,0,833455.6423745034,1412984.1727660706,579528.5303915672,833455.6423745034,833455.6423745034
845,352,0,997601.493512516,1053600.6334875417,55999.13997502567,997601.493512516,997601.493512516
846,1461,0,366192.8934339583,968938.6986694976,602745.8052355393,366192.8934339583,366192.8934339583
847,1773,0,286230.01946145244,681471.1885817475,395241.16912029503,286230.01946145244,286230.01946145244
848,1405,0,378258.1610177794,690555.9393788885,312297.7783611091,378258.1610177794,378258.1610177794
849,635,0,720384.458732435,997115.2614264112,276730.8026939762,720384.458732435,720384.458732435
850,1023,0,513828.6237516544,1071341.547176104,557512.9234244496,513828.6237516544,513828.6237516544
851,893,0,554356.9135823892,798669.3408962698,244312.42731388053,554356.9135823892,554356.9135823892
852,1197,0,429028.6926760759,1002959.7395552788,573931.0468792028,429028.6926760759,429028.6926760759
853,750,0,622847.8600293441,979469.2143519508,356621.3543226067,622847.8600293441,622847.8600293441
854,1452,0,367746.8509282448,980923.0162202796,613176.1652920349,367746.8509282448,367746.8509282448
855,1659,0,322841.9272237512,967063.6054232352,644221.678199484,322841.9272237512,322841.9272237512
856,1597,0,340715.3932739068,691485.9599324517,350770.56665854494,340715.3932739068,340715.3932739068
857,519,0,825917.6597298182,1114438.4647074824,288520.80497766414,825917.6597298182,825917.6597298182
858,1763,0,289431.0641150886,650114.5794363084,360683.51532121975,289431.0641150886,289431.0641150886
859,288,0,1068873.6393614083,1313367.7900159927,244494.1506545844,1068873.6393614083,1068873.6393614083
860,1666,0,321944.94746409584,691092.626097764,369147.67863366817,321944.94746409584,321944.94746409584
861,1876,0,246369.186801306,1000072.4134314972,753703.2266301912,246369.186801306,246369.186801306
862,1151,0,450376.704040372,1123467.9638800302,673091.2598396582,450376.704040372,450376.704040372
863,1248,0,412846.9509641471,980805.2635370512,567958.312572904,412846.9509641471,412846.9509641471
864,1536,0,352895.74593613524,961854.3896010518,608958.6436649165,352895.74593613524,352895.74593613524
865,137,0,1317317.8525332997,1733334.639306503,416016.7867732034,1317317.8525332997,1317317.8525332997
866,1728,0,300618.0031136692,690867.4839119634,390249.4807982942,300618.0031136692,300618.0031136692
867,485,0,853952.7319831855,986732.6405609532,132779.90857776767,853952.7319831855,853952.7319831855
868,43,1,2028707.7147630523,2363337.8567900127,334630.1420269604,2196022.7857765323,2363337.8567900127
869,1688,0,315043.0588883276,964731.3217479824,649688.2628596548,315043.0588883276,315043.0588883276
870,795,0,593286.3946179862,828398.613685902,235112.2190679158,593286.3946179862,593286.3946179862
871,155,0,1287130.765219011,1615317.554655271,328186.7894362598,1287130.765219011,1287130.765219011
872,1079,0,488052.8404669704,956743.9975939431,468691.15712697274,488052.8404669704,488052.8404669704
873,120,0,1340233.9485587836,1523311.8963742305,183077.94781544688,1340233.9485587836,1340233.9485587836
874,108,0,1405795.998316007,1399808.787026876,-5987.211289131083,1405795.998316007,1405795.998316007
875,1951,0,199579.87247135155,926228.6932895558,726648.8208182043,199579.87247135155,199579.87247135155
876,248,0,1133684.4805193294,1176193.322679508,42508.84216017858,1133684.4805193294,1133684.4805193294
877,1240,0,416094.75145419897,936411.2267027508,520316.4752485518,416094.75145419897,416094.75145419897
878,1902,0,236291.22508584493,990026.4189663228,753735.1938804779,236291.22508584493,236291.22508584493
879,1963,0,190572.78607384412,1006394.7644385612,815821.978364717,190572.78607384412,190572.78607384412
880,872,0,562635.7016663528,778276.4631058173,215640.76143946452,562635.7016663528,562635.7016663528
881,244,0,1149606.9913584692,1203621.8881373715,54014.89677890227,1149606.9913584692,1149606.9913584692
882,273,0,1101671.6972100022,1202061.290545386,100389.5933353838,1101671.6972100022,1101671.6972100022
883,1756,0,290856.7482515683,654578.4976720558,363721.74942048755,290856.7482515683,290856.7482515683
884,81,1,1537367.5467333784,1783791.918915148,246424.37218176946,1660579.7328242632,1783791.918915148
885,71,1,1604911.4574292123,2083249.456966728,478337.9995375157,1844080.4571979702,2083249.456966728
886,709,0,657146.1660240542,886018.3096959941,228872.14367193996,657146.1660240542,657146.1660240542
887,1916,0,229072.9680758516,646143.4054867562,417070.4374109047,229072.9680758516,229072.9680758516
888,1502,0,357415.24263739603,1017693.136112947,660277.8934755509,357415.24263739603,357415.24263739603
889,599,0,748780.7402849748,1116089.4171297022,367308.67684472736,748780.7402849748,748780.7402849748
890,729,0,643709.8170926623,1085926.2525396808,442216.4354470185,643709.8170926623,643709.8170926623
891,383,0,942422.793535772,1097494.8483559666,155072.0548201946,942422.793535772,942422.793535772
892,666,0,695073.3519257046,861463.7242412353,166390.37231553067,695073.3519257046,695073.3519257046
893,1977,0,180226.8753134049,945487.3439242872,765260.4686108823,180226.8753134049,180226.8753134049
894,1974,0,182760.0789893501,628604.4298308116,445844.35084146145,182760.0789893501,182760.0789893501
895,181,0,1242883.02906596,1259047.72456429,16164.69549832982,1242883.02906596,1242883.02906596
896,831,0,577207.914601471,935312.9862281976,358105.07162672654,577207.914601471,577207.914601471
897,1893,0,241437.7173276447,623119.3411003839,381681.6237727392,241437.7173276447,241437.7173276447
898,1439,0,369926.1703548802,716014.3827203576,346088.2123654774,369926.1703548802,369926.1703548802
899,869,0,563456.0904059001,887112.0460680824,323655.9556621823,563456.0904059001,563456.0904059001
900,194,0,1217975.2196066077,1305025.461031071,87050.24142446322,1217975.2196066077,1217975.2196066077
901,1081,0,488007.3592688175,769585.9257272435,281578.566458426,488007.3592688175,488007.3592688175
902,1585,0,342881.03585690784,953580.0273475284,610698.9914906205,342881.03585690784,342881.03585690784
903,563,0,780189.1078632532,1187179.4355962777,406990.3277330245,780189.1078632532,780189.1078632532
904,1274,0,406026.6107238125,986271.2254201192,580244.6146963068,406026.6107238125,406026.6107238125
905,1135,0,458130.019861078,1091253.1069202025,633123.0870591245,458130.019861078,458130.019861078
906,570,0,776627.8571210022,1119243.7275206326,342615.8703996304,776627.8571210022,776627.8571210022
907,351,0,997716.9810921516,1046379.5312276594,48662.55013550783,997716.9810921516,997716.9810921516
908,408,0,921520.8922953752,1020452.7557682268,98931.86347285158,921520.8922953752,921520.8922953752
909,24,1,2441229.06679362,2540969.41237993,99740.34558630968,2491099.239586775,2540969.41237993
910,1121,0,467935.4743803461,819404.2854660169,351468.8110856708,467935.4743803461,467935.4743803461
911,1451,0,367918.5592478502,958312.1353128852,590393.576065035,367918.5592478502,367918.5592478502
912,1834,0,260054.54416143868,989020.1058428526,728965.5616814139,260054.54416143868,260054.54416143868
913,203,0,1204031.4193596314,1464968.68821811,260937.26885847864,1204031.4193596314,1204031.4193596314
914,361,0,977544.337702815,1048642.4843338293,71098.1466310143,977544.337702815,977544.337702815
915,324,0,1028341.1588619988,1253973.009403544,225631.8505415452,1028341.1588619988,1028341.1588619988
916,1645,0,327327.9761974872,962631.6511485204,635303.6749510332,327327.9761974872,327327.9761974872
917,23,1,2447156.38,2723919.273497396,276762.89349739626,2585537.826748698,2723919.273497396
918,1105,0,476076.6365498119,746194.7554160168,270118.11886620487,476076.6365498119,476076.6365498119
919,1626,0,335680.3009204187,1022881.9709829934,687201.6700625747,335680.3009204187,335680.3009204187
920,1685,0,315203.0683106442,970927.4140455992,655724.345734955,315203.0683106442,315203.0683106442
921,50,1,1953316.35047936,2418332.8503340846,465016.4998547246,2185824.600406722,2418332.8503340846
922,470,0,870585.7724582375,930595.8661603632,60010.09370212571,870585.7724582375,870585.7724582375
923,1967,0,187107.7938845268,996589.5107021412,809481.7168176144,187107.7938845268,187107.7938845268
924,1471,0,363723.2410618785,700377.1931492906,336653.9520874121,363723.2410618785,363723.2410618785
925,1368,0,384942.925609717,720774.678377302,335831.75276758504,384942.925609717,384942.925609717
926,1356,0,386204.7625849808,728768.3112908199,342563.5487058391,386204.7625849808,386204.7625849808
927,801,0,590407.8384400819,827093.9379564091,236686.09951632714,590407.8384400819,590407.8384400819
