Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
3533,240000.0,1,966707.706451416,1076625.5339755006,,1016248.5648151713
3534,350000.0,2,968701.2434005736,1033433.36472457,,993842.5721058553
3535,240000.0,2,893652.5583267212,1127840.1437204625,,960829.8607931494
3536,470000.0,3,964747.0116615297,1024263.6679864648,520000.0,775021.0091816919
3537,340000.0,1,1015768.4087753296,1058089.9321109438,515000.0,804801.0917609216
3538,235000.0,3,922248.7807273864,986807.1380032238,340000.0,669144.5378944424
3539,650000.0,1,1180514.931678772,1159569.2630536582,,1170204.9830192542
3540,895000.0,2,944273.7698554992,1022839.7902793275,,974802.2337898817
3541,350000.0,5,925399.4822502136,984987.854303916,335000.0,685904.2265612646
3542,560000.0,5,954111.5760803224,937903.1272335286,480000.0,752309.0979228364
3543,1050000.0,5,980222.1655845642,1065910.2392337206,740000.0,897567.4337482698
3544,375000.0,2,947325.1104354858,1085406.786837204,392500.0,722783.9162986651
3545,545000.0,4,899863.3623123169,1009795.879396942,325000.0,694136.8600384641
3546,590000.0,1,934642.6725387572,1079109.6461574547,590000.0,817404.0711207937
3547,356979.0,3,953608.7512969972,1024122.56547723,,984534.4249009336
3548,380000.0,4,1080089.092254639,1005201.63576358,,1070103.6448071145
3549,1450000.0,4,1340967.297554016,1116530.4836119076,,1275110.7061690062
3550,480000.0,3,931119.3823814392,1057637.412237826,,977920.934852984
3551,335000.0,1,923775.07686615,1082146.1005286947,,991566.871315364
3552,420000.0,1,1000364.4227981569,1087317.4517788135,492000.0,793655.7685423725
3553,339190.0,2,933612.1678352356,1091696.915056242,,981266.3149516451
3554,2000000.0,2,1735898.8523483276,1759683.41706728,,1645822.899090807
3555,350000.0,2,855637.788772583,1089355.1699419976,,926585.6852479066
3556,495000.0,4,943706.3336372375,999839.3158387664,,975522.3568906348
3557,1200000.0,3,1315631.7472457886,1453014.2341779603,,1334582.2496538889
3558,1950000.0,1,1328744.7690963745,1380761.3265431304,1200000.0,1258194.976894174
3559,180000.0,2,885099.5302200317,1007221.4916673938,,930504.239260931
3560,710000.0,4,997255.5041313173,984232.5931187392,650000.0,862529.0371858141
3561,390000.0,4,969283.5211753844,950873.8096252396,430000.0,752710.1022388337
3562,590000.0,4,947772.5625038148,997085.4693262284,625000.0,837118.0393931235
3563,430000.0,4,989500.6418228148,1030987.7151315488,,1014967.5005094593
3564,2450000.0,2,2533359.7660064697,2467213.8737566606,,2279563.2497796137
3565,660000.0,1,1058526.9927978516,1015641.720480686,,1054385.2125883866
3566,495000.0,2,1035107.4934005736,1030872.0759216824,480000.0,789058.9433928208
3567,457000.0,1,1008900.6423950196,1012530.1273448932,394000.0,739032.9771433483
3568,460000.0,4,1056314.9452209473,937092.777536366,,1036281.109912025
3569,450000.0,5,991945.98197937,1065382.4318606842,390000.0,746509.8373626196
3570,350000.0,1,937239.8853302002,1038828.1369371162,,987028.9503893025
3571,670000.0,5,898237.7648353577,922073.5374226512,340000.0,668208.7531922789
3572,450000.0,5,962216.1984443665,1117460.8084303616,600000.0,838729.3155728
3573,430000.0,1,889545.6790924072,1086112.541104359,,971707.663975227
3574,1650000.0,5,1435294.7473526,1522606.953688523,1750000.0,1548811.2504487147
3575,1300000.0,5,1366815.5670166016,1334642.215866911,,1332341.6615204117
3576,550000.0,3,988666.9516563416,1151943.875238686,615000.0,844939.8485413466
3577,570000.0,4,931087.9707336426,1015565.9073358284,625000.0,834734.699891849
3578,382842.0,3,966123.9981651306,955933.4850286294,410694.0,714323.246998817
3579,370000.0,2,993880.1527023315,1088111.1051685072,345000.0,717750.3437974325
3580,400000.0,3,1049176.0969161987,1100681.4062292408,,1068503.9796537126
3581,250000.0,2,921408.8320732116,1081493.8341094267,,970755.3991070827
3582,300000.0,5,955509.5434188844,1033282.8640498192,450000.0,755683.0453725004
3583,255000.0,3,919188.8570785522,1016283.6762284548,255000.0,630925.6813485777
3584,460000.0,1,947398.2453346252,1071267.0816248255,480000.0,768887.0263371828
3585,400000.0,3,935021.0428237916,990780.7992286636,,963392.6159036357
3586,290000.0,5,997886.4192962646,1017156.1315984596,,1009883.7727847685
3587,400000.0,2,814025.8193016052,1034622.834606081,,886338.2293472912
3588,690000.0,3,924527.108669281,976095.703591636,,952503.9654414066
3589,320000.0,1,1022180.438041687,1068313.328732399,,1047688.9471732444
3590,300000.0,1,947008.3117485046,1049596.8707407431,,996206.2440529494
3591,340000.0,1,1006851.315498352,1178973.8445594504,,1070800.101603592
3592,590000.0,4,1068052.5302886963,1056589.9486735838,,1075179.7421173758
3593,630000.0,2,1030183.6729049684,1167835.05820124,,1063017.3393871859
3594,550000.0,1,1134006.381034851,1182680.3995551404,,1148888.6663134713
3595,570000.0,4,977113.1873130798,1011019.212529234,437500.0,769818.8783359709
3596,500000.0,2,879020.094871521,1055311.5156709298,,935999.8541729763
3597,603000.0,4,995610.535144806,964807.396541416,549000.0,815384.6513206075
3598,370000.0,5,907308.6380958556,984100.0271059966,375000.0,697666.8048385227
3599,645000.0,2,981599.21169281,956594.8484661258,690000.0,858494.592474786
3600,492562.0,4,981406.3310623168,1129860.1076377395,492562.0,816830.9547279631
3601,780000.0,3,1048783.779144287,1069544.8085884794,650000.0,871327.9056704585
3602,320000.0,3,935154.2592048644,990780.7992286636,438000.0,721238.7366920951
3603,295000.0,2,970616.102218628,1051825.3663942134,295000.0,682140.1984315759
3604,850000.0,5,944316.9832229614,974801.9822047508,880000.0,931904.4668044846
3605,364350.0,5,990556.7169189452,1030234.5981445092,364350.0,728580.5651191788
3606,850000.0,5,876037.9552841187,983289.906377894,710000.0,836274.1266513166
3607,820000.0,1,1011640.6679153442,1117369.2434786002,,1055660.7260454788
3608,1300000.0,4,1296189.785003662,1376350.8434440908,1300000.0,1306661.9007187672
3609,750000.0,3,1233195.662498474,1219521.0816347045,,1221468.9947401155
3610,2500000.0,2,1973413.2289886477,2058525.892135624,,1853801.4034730687
3611,435000.0,2,844842.0166969299,1068049.8392097394,,914724.6452266969
3612,980000.0,2,1155824.6612548828,1182086.4495252448,1235000.0,1183460.9290796951
3613,630000.0,2,1009726.7627716064,1009073.3271736734,,1017281.7954447515
3614,620000.0,3,949491.6796684264,1037348.105241482,,985142.7055351305
3615,2600000.0,2,2219071.14982605,2115300.785653016,,2019670.414108257
3616,1150000.0,2,1140452.9809951782,943329.4081083876,,1093856.6933554925
3617,975000.0,1,1066720.0088500977,1143022.3937673897,1115000.0,1107189.5427343016
3618,730000.0,1,1063436.1505508423,1142594.5094446556,,1094530.019415208
3619,1100000.0,1,1061965.3463363647,1057192.4925932772,,1068658.1901852875
3620,1750000.0,5,1140230.8940887451,1188335.8712114934,1200000.0,1168970.0400600957
3621,250000.0,2,904759.5858573914,1033433.36472457,250000.0,634939.6022782328
3622,595000.0,3,944324.553012848,1045754.6159401884,,983804.7687575036
3623,357000.0,4,949619.5912361144,934309.282058142,392793.0,726756.3530011548
3624,480000.0,2,956583.3210945128,1031304.321111082,,985031.506510904
3625,2500000.0,3,2318001.270294189,2405223.459978357,,2212503.7823999836
3626,330000.0,5,970601.201057434,981280.211322826,,982255.5481620905
3627,487000.0,2,1189576.6258239746,1203270.0015967663,,1178483.0277860104
3628,450000.0,1,903129.3392181396,1054429.2113956243,,970679.4292219088
3629,250000.0,3,899101.3169288635,983284.8249861894,230000.0,607331.6959868493
3630,750000.0,5,999745.6669807434,997908.1243578624,705000.0,877136.7368039935
3631,850000.0,5,861146.7480659485,924246.1158733072,,895078.5501405325
3632,160000.0,5,918809.4735145568,1041114.6509949734,,965287.0126289047
3633,420000.0,2,933194.3988800048,1002028.5457188352,,962924.1716650508
3634,655000.0,5,885971.6653823853,956153.7398400584,,920218.8917842617
3635,770000.0,1,1030434.7276687622,1076548.1964983768,,1055136.4807354684
3636,600000.0,5,989653.7661552428,1237054.9510151716,,1065384.4222018446
3637,200000.0,5,971853.3158302308,1023051.118078022,,994668.6103874642
3638,390000.0,3,929988.8610839844,991882.667834228,,960266.055500624
3639,500000.0,3,917570.6505775452,915031.1401726163,,932060.1001274913
3640,250000.0,4,975308.9547157288,979521.1936609624,,991898.1321569897
3641,280000.0,4,998456.89535141,995170.7991848314,,1011802.0149947094
3642,2250000.0,3,1786600.3513336182,1920723.064811776,2100000.0,1879125.4033934046
3643,350000.0,3,907527.0295143127,1012236.4404447764,,950271.5943160357
3644,232500.0,1,828311.4433288574,1130499.1768055388,,947147.00857253
3645,392793.0,2,944606.9002151488,1077760.5397083964,374895.0,712800.9944507993
3646,705000.0,4,987610.638141632,1086232.24758644,750000.0,920274.9234407131
3647,492562.0,5,961753.4875869752,1159486.2315233017,492562.0,798157.6948264411
3648,350000.0,2,1024096.4889526368,1081493.8341094267,420000.0,762715.6068088699
3649,312000.0,5,932946.503162384,1065406.8234131658,,981217.726963554
3650,1289925.0,2,1154737.4725341797,1304337.3678500007,,1174766.6777561144
3651,340000.0,2,915463.5071754456,1158264.5465196313,,982081.7371365244
3652,456000.0,3,979506.79063797,966647.171007618,,987304.7155171263
3653,550000.0,2,1025381.088256836,1069337.6061232416,455000.0,778063.175644158
3654,695000.0,3,1258965.015411377,1213195.3486280583,,1236978.2767438423
3655,400000.0,5,920765.0423049928,1052472.1816021102,399514.5,724872.6530247653
3656,800000.0,3,1073743.9393997192,1359813.419510882,,1150750.804046111
3657,386146.0,3,884679.6751022339,953499.3751880658,,919620.3092156842
3658,180000.0,2,849799.633026123,1055360.6892395646,,915614.9856760141
3659,460800.0,4,978881.4187049866,952575.2389546708,500000.0,786369.6522922545
3660,1250000.0,2,1171985.6262207031,1102877.9634296405,,1146835.3249344742
3661,325000.0,3,909556.0312271118,1019417.7136360416,400000.0,697894.2041219242
3662,290000.0,3,874821.662902832,932669.2065219708,,907534.2619747974
3663,800000.0,1,1022670.1498031616,1108038.9734007402,,1059642.274530917
3664,350000.0,5,884875.9531974792,1036115.1795908748,,941832.3220936268
3665,412000.0,5,914422.333240509,989601.459397626,450000.0,734566.101390191
3666,400000.0,1,969670.6533432008,1133129.295532958,400000.0,747835.5849240028
3667,695000.0,2,977057.2781562804,1080294.540098599,720000.0,883151.3815787147
3668,499000.0,3,892448.9617347717,920199.8807055145,,916313.100259853
3669,689000.0,5,937878.7279129028,940279.4050095382,630000.0,813979.4335293901
3670,7100000.0,4,2710712.194442749,2814992.77449021,6645000.0,4091514.0809987443
3671,690000.0,1,871626.3175010681,1068711.1766157844,654713.5,826141.8218376448
3672,470000.0,3,879068.3746337891,943237.8303749112,470000.0,710823.7464728128
3673,830000.0,1,924015.5220031738,1065555.9039498311,,986810.6856423687
3674,900000.0,5,1157894.730567932,1131932.0471606385,850000.0,1014358.6079447648
3675,1150000.0,3,1024454.2360305786,1095015.367962109,950000.0,1006833.3949552211
3676,1190000.0,2,1163935.3036880493,1123316.1231592405,1235000.0,1180436.7669965453
3677,350000.0,3,954027.1162986757,1014546.494204288,,982360.7911873484
3678,850000.0,3,1036816.8354034424,1035767.5880234352,810000.0,938048.3027606265
3679,400000.0,5,992874.8607635498,1049249.5120032027,,1015537.4767998183
3680,330000.0,5,911848.7238883972,999762.8243362964,,949245.0860761936
3681,480000.0,5,882277.6079177856,947234.433492488,,915315.3694676606
3682,1000000.0,3,1038133.8596343994,1119680.8764381623,,1065927.8645471844
3683,1089000.0,5,1029062.032699585,1058574.6441214778,950000.0,1003920.0693557655
3684,380000.0,4,949529.230594635,907465.0288800308,,955472.6541510773
3685,320000.0,2,921408.8320732116,1081493.8341094267,,970755.3991070827
3686,303800.0,5,880030.0359725952,947651.8330721522,302000.0,649368.8663257813
3687,265000.0,5,973169.5055961608,1043976.8741718966,,1001327.8996738169
3688,598000.0,5,1003218.6508178712,1005592.5127002478,704500.0,879348.2310705835
3689,800000.0,3,1092197.8950500488,1014032.729784048,950000.0,1019322.5767531433
3690,650000.0,3,858436.107635498,927457.2913338962,770000.0,844395.9432313079
3691,550000.0,4,1436834.9313735962,1353812.0553363345,,1399578.6736439434
3692,375000.0,1,949819.9224472046,1052505.851905449,550000.0,799519.5438446077
3693,950000.0,4,1000357.3894500732,1283210.7278402245,900000.0,1023676.3181410459
3694,430000.0,5,913281.6195487976,1067012.0380477968,440000.0,742959.8095988232
3695,1003680.0,1,948067.4862861632,1016085.1579260664,1003680.0,1002180.860747745
3696,780000.0,4,1026152.25315094,1134323.486280871,,1066725.9190961649
3697,353000.0,5,929286.777973175,989601.459397626,352000.0,695635.0193132288
3698,560000.0,1,907965.1832580566,1067707.5281574286,,977585.5501922893
3699,465000.0,2,1019456.2673568726,1142760.5072751353,,1050668.2988768485
3700,435395.0,2,1026490.9267425536,1117619.470201592,360000.0,739558.532274419
3701,465000.0,4,975919.0082550048,963591.1864072302,,988177.1295100973
3702,540000.0,4,1104336.2617492676,1000019.6158523916,,1085268.6480995626
3703,380000.0,3,939952.9099464417,1079423.6532470095,,989483.8251424861
3704,375000.0,2,1039079.1893005372,1130435.3067226764,399000.0,763465.6611889893
3705,340000.0,4,932984.4117164612,1035005.3816769724,370000.0,729860.8955230482
3706,340000.0,2,948691.189289093,1074134.219764173,380000.0,716275.311318883
3707,2900000.0,3,3180977.8213500977,3280164.9579643738,2800000.0,2783333.653692105
3708,255000.0,5,911008.894443512,958925.5884240884,,937308.9891729786
3709,340000.0,4,999639.8687362672,999839.3158387664,,1013821.808013567
3710,990000.0,4,1108500.838279724,1247136.4161829925,,1151713.4982669658
3711,380000.0,4,1032500.6246566772,1160802.8165661802,,1077886.8111667086
3712,250000.0,4,938773.0360031128,1004590.452521842,246000.0,672712.3159479159
3713,2700000.0,3,2856623.888015747,2963217.014346593,,2682232.224358383
3714,1600000.0,4,1176143.6462402344,1173955.8962577302,,1178700.1498177135
3715,150000.0,1,903742.1345710754,1062057.4804197715,,973315.8807753074
3716,602897.0,5,926886.6181373596,963513.723765364,,948921.5473658767
3717,439000.0,4,937195.3010559082,945874.2230599192,428000.0,739696.0054092619
3718,1250000.0,2,1103174.328804016,1086907.742147958,,1096863.4988391374
3719,510000.0,2,1018798.2320785522,1086932.4813798526,,1039084.1773438654
3720,235500.0,5,837738.6331558228,974447.1574873548,,893840.559861754
3721,400000.0,1,955333.3520889282,1070502.8908697776,,1007479.5630070366
3722,370000.0,1,844126.8801689148,1161771.2917753658,355000.0,690966.0959495646
3723,650000.0,5,1054680.7050704956,1029297.7077300092,595000.0,852006.5826323488
3724,370000.0,2,973338.4251594543,1077760.5397083964,,1005936.950700188
3725,650000.0,4,1029632.9259872437,943338.1729378278,,1019674.4881125715
3726,290000.0,3,891004.5027732849,1027538.2208876594,,942999.0901799493
3727,1300000.0,1,1041000.1277923584,1083134.9349859364,1115000.0,1090650.8551150274
3728,270000.0,3,953608.7512969972,1024122.56547723,,984534.4249009336
3729,441000.0,2,970788.836479187,1054437.2292121763,,999499.9894922
3730,245000.0,2,1000351.071357727,1156303.174617494,,1040247.5519398877
3731,730000.0,1,1037574.6488571168,1075551.4969248616,,1059193.1037995429
3732,270000.0,3,967545.8073616028,1016867.0537803656,,992095.8174166176
3733,578000.0,2,964001.3575553894,1062490.5574145692,,996425.2964031375
3734,2200000.0,5,2481297.016143799,2446750.650360103,2300000.0,2240244.2681587106
3735,349000.0,5,929286.777973175,989601.459397626,457000.0,742634.9428309839
3736,445000.0,3,917965.531349182,986608.4948770336,,950758.2923309046
3737,296721.0,2,965862.2145652772,1051825.3663942134,,995571.30929076
3738,279000.0,4,999288.1417274476,966382.55294207,270000.0,697250.7327928827
3739,440000.0,2,885564.6252632141,1036752.8182142609,,936805.842421228
3740,1400000.0,2,1349959.8503112793,1303575.862648802,1400000.0,1331669.6459392665
3741,1350000.0,1,1716242.9094314575,1948072.659235537,,1708121.8798386562
3742,390000.0,1,968987.0476722716,1079579.2537120853,,1018513.3984211646
3743,220000.0,3,898879.5280456543,983284.8249861894,337500.0,659302.0461542141
3744,550000.0,1,1264731.0495376587,1237589.0502562553,,1243231.6399143008
3745,400000.0,1,866925.7164001465,1082146.1005286947,,956603.0122210827
3746,470000.0,2,969626.0690689088,1056426.371536625,697500.0,867895.1893796352
3747,535000.0,2,912181.9734573364,951916.4717343028,607500.0,795709.9243239842
3748,1100000.0,2,1033990.5023574828,993645.262604472,,1030906.7315778296
3749,390000.0,3,1006201.0288238524,980204.8935414664,,1008809.5547133904
3750,495000.0,3,999409.7352027892,1031698.9447286896,542500.0,798633.1755715478
3751,360000.0,4,965847.9690551758,952346.4003401648,,978352.1190573184
3752,3000000.0,2,2326239.585876465,2420764.246572606,,2142414.203848845
3753,900000.0,3,1063612.8187179563,1063010.761629286,1000000.0,1039182.9767755826
3754,500000.0,5,1027779.459953308,1159918.6769921223,,1068646.1242182776
3755,260000.0,3,917917.6688194276,994331.5020173852,,952712.5539363937
3756,1100000.0,5,999607.6822280884,1072396.1448051976,,1026298.6860271201
3757,193000.0,1,944959.4616889954,1061218.0860770089,214000.0,640634.0659227668
3758,475000.0,5,938431.5609931946,966562.344943425,477500.0,750882.0222013337
3759,1200000.0,2,1413266.897201538,1438781.7648213129,1500000.0,1408388.8501908602
3760,2500000.0,4,2121723.175048828,1885193.715999503,,1982968.1902899216
