Id,preco,fold_busca,log_a200_d6_bruto,log_a200_d6_calibrado_cf,log_a250_d6_bruto,log_a250_d6_calibrado_cf,log_a300_d6_bruto,log_a300_d6_calibrado_cf
2963,1050000.0,3,582015.1579928189,534150.5935548539,569697.0010599166,531697.7580451091,550697.5116477666,522010.98063019104
2964,350000.0,4,264158.52097370906,240853.83636479866,270110.09348973207,250411.12374532287,261675.72335363782,246545.1547210982
2965,950000.0,1,864510.524658767,794896.7544691907,859004.5497900082,803687.1023561985,874439.654227452,832085.8286143481
2966,380000.0,3,360162.79107819306,330543.2272490115,336272.13025832194,313842.5117540654,338371.5267086558,320745.3252258338
2967,990000.0,4,790180.1354695202,720468.5896391434,751671.9253848724,696852.9353775949,688029.36883219,648246.2531006265
2968,470000.0,2,282091.6510260121,259183.0248268824,279779.9342938936,261230.71229101872,269646.3249025051,255617.81163696747
2969,320000.0,3,276378.7876146349,253649.5680962138,270945.4799926023,252873.201011236,267400.1624734357,253470.9492617274
2970,870000.0,1,578593.7796668308,532003.144547908,543404.2152853719,508410.5308843899,509741.81752054277,485052.27383093786
2971,1450000.0,4,801568.5364184175,730852.279131694,802275.574005001,743766.0897616667,771188.9014747385,726597.3495612768
2972,490000.0,5,440034.219150669,403801.0469644892,446393.92243244173,416966.88414985174,434492.5102218198,412782.81927780027
2973,740000.0,4,631028.3832785474,575357.57850053,648135.3144844208,600867.1884201237,600619.2070800562,565890.3066750887
2974,800000.0,4,796796.5478691558,726501.2866104535,736367.2107762949,682664.3845751383,724065.2886419885,682198.5101581796
2975,521000.0,4,339739.95125884085,309767.2955067219,332393.874757576,308152.58559477265,322874.82162775414,304205.6092692367
2976,720000.0,5,575490.9571062886,528104.0448323552,564314.8370007419,527114.2536653638,577794.2398303135,548924.3880357522
2977,650000.0,2,505639.46502955083,464576.55000261246,490985.03010826086,458433.0519024203,500538.93421525846,474498.0931947266
2978,230000.0,1,331433.6450228462,304745.31105858245,343467.9406866597,321349.5831543535,332851.1988477168,316729.4212465356
2979,265000.0,2,319154.2367166445,293235.7627660065,315482.3078766195,294566.0424498231,294717.8508675374,279384.9762882867
2980,550000.0,2,348181.5742959739,319905.79404526576,345274.2833856928,322382.82996331446,339447.243129385,321787.29484374635
2981,1800000.0,5,1378690.3762823162,1265166.646487653,1319876.417831868,1232867.9440959732,1168981.778139398,1110572.8699866647
2982,631000.0,2,469946.6536883404,431782.3472165927,457420.56296123523,427093.8864164651,445162.8981071541,422003.02888335014
2983,1072000.0,3,551461.0304901105,506109.2184858498,511587.189471944,477463.9171011242,500762.98417686485,474677.6059534174
2984,390000.0,4,351235.85823159124,320249.0065894219,347324.97200763616,321994.7667322221,326922.8288498744,308019.55331455806
2985,1200000.0,4,1290802.308629171,1176924.6998957007,1195378.4308199408,1108200.1871726462,1119526.2379755233,1054793.184551513
2986,2100000.0,2,1340642.6631785936,1231769.247302375,1144523.127107279,1068642.0113806718,874634.4018287096,829131.0176717553
2987,585000.0,3,492017.64262470277,451554.41785020946,505977.8776976721,472228.7508829283,494685.9602821136,468917.1419318527
2988,314000.0,4,365205.1744186375,332985.9169212974,367284.5515832962,340498.7059462346,339801.0330311431,320153.11619043053
2989,295000.0,4,319256.1063266164,291090.5834429118,306600.03717815015,284239.8773708058,291034.5822879695,274206.43076777837
2990,730000.0,4,604024.7301018055,550736.2509752669,593300.9793338759,550031.8889780553,594891.5217631418,560493.8065926412
2991,500000.0,2,514875.46638646047,473062.4968935692,487608.7064203892,455280.57621064584,478705.3108732748,453800.3773226427
2992,670000.0,5,552298.3464989375,506821.15355366253,534723.7516044659,499473.862396003,529051.3680556514,502616.9844384626
2993,590000.0,4,626199.0933331246,570954.3398467642,599282.4247917638,555577.111147948,565548.193932214,532847.1636125772
2994,360000.0,4,292125.59489399224,266353.5893947928,287364.66562744835,266407.3301177979,290435.58321551327,273642.0669165818
2995,299000.0,1,306916.306388062,282202.2044645887,292075.66969737626,273266.82810377923,294048.8673077809,279806.4957645011
2996,270000.0,5,404281.1364720426,370991.93442387116,423011.36803184595,395125.74706905655,407706.68873098254,387335.3681675039
2997,450000.0,1,273505.98318894295,251482.21122074805,263124.79757551954,246180.30972388497,263392.730996105,250635.2013684899
2998,2700000.0,3,1462776.0315466542,1342478.2409156766,1271500.755720811,1186690.6441698377,1163776.4329014758,1103153.8442137954
2999,382000.0,3,305926.5404822805,280767.3321539323,295761.3757995993,276033.85683338874,280316.2716526128,265714.24195134704
3000,680000.0,1,527967.3362810061,485453.3404797683,511496.95405408496,478558.00643691863,538363.7524686712,512287.89419961866
3001,750000.0,3,609403.4989729926,559286.5344150455,586395.5630418379,547282.5126635226,579240.8402858435,549067.4511201876
3002,890000.0,1,753623.3902185431,692938.6859844672,720396.0263190698,674004.5731804661,706479.421421394,672260.8151751301
3003,1300000.0,4,702407.4323975013,640439.4004042895,657101.4488492206,609179.4278960114,620490.0603596101,584612.190896756
3004,240000.0,2,211351.3696931945,194187.55251758802,209979.94400553618,196058.41454581992,207328.57583042554,196542.18118027126
3005,490000.0,3,446326.551286603,409620.93343275343,441331.8674862368,411894.6809614923,453600.6748312367,429972.0410478644
3006,330000.0,3,381876.21922035364,350470.9565718084,365122.4578095946,340768.4995148214,376166.0664617999,356571.09952427394
3007,850000.0,2,901826.0536990814,828588.8774633217,842482.9831342427,786626.926382919,817905.8286159065,775353.7828172204
3008,870000.0,4,975660.0485332147,889585.0295152069,1006694.1659019181,933276.5543652023,951443.6718935795,896429.4596728829
3009,370000.0,3,426029.97702973394,390993.5368133504,426452.14301689673,398007.4459471641,422951.83325218415,400919.7364532982
3010,400000.0,3,403243.4853267544,370080.99200926913,400304.574182917,373603.940747924,386773.7648131542,366626.2294304382
3011,1400000.0,1,860134.3511141187,790872.967541891,877243.043622111,820751.0891102237,824342.6228249049,784415.2664615655
3012,1500000.0,3,1167975.4115813046,1071921.8404983988,1080819.392322238,1008727.8793468174,1001181.4364210584,949028.6270789971
3013,465000.0,5,460917.7203270046,422964.9648424328,473417.51019382454,442209.03154740995,478174.14710501826,454281.87576121464
3014,500000.0,4,382772.861652536,349003.74156214047,370463.65156233823,343445.95603957813,363372.8430609425,342361.9610781901
3015,570000.0,3,578714.7968271368,531121.6520378081,573034.1661987439,534812.3316153396,571651.24327793,541873.2058350864
3016,440000.0,5,515904.1511406884,473423.71865085745,498880.9066547288,465993.83807954297,488532.06088646647,464122.24988034455
3017,275000.0,5,338305.7771810237,310449.09935301536,336414.32755951444,314237.32917664817,318807.42461565486,302878.01157345716
3018,490000.0,2,564989.2253717091,519106.5240457389,557079.058968444,520145.09097664506,569568.1546408496,539936.0266454248
3019,1541680.0,2,790635.9753047881,726428.5308378424,768986.9806381743,718003.6595605654,728652.2497361599,690743.6754024157
3020,570000.0,5,509940.8006655185,467951.40067991056,528890.3048540755,494024.9662683178,518190.36474658275,492298.65797567944
3021,540000.0,1,675822.2234387667,621402.3735820577,664743.4161423899,621935.8326570439,656709.743257061,624901.7507788276
3022,335000.0,5,252588.97704773385,231790.36753194107,236431.8210800326,220845.83771307144,235116.43478502973,223368.6945709652
3023,780000.0,2,612847.9132758201,563078.6141452414,607831.9668893736,567533.1151410153,622205.7834814782,589835.1509849288
3024,300000.0,2,285255.9254183689,262090.3289084118,274662.52008718095,256452.5792141003,256755.16849069373,243397.32544028552
3025,650000.0,1,770661.3172080978,708604.6524251022,776362.180816161,726366.6666627208,738330.848698136,702569.5061522479
3026,550000.0,1,510304.51527501666,469212.7989340502,498506.3280554767,466403.9397685095,497369.3889493031,473279.10866179055
3027,1250000.0,5,756486.8552044261,694196.4303049517,724617.5017803675,676849.4971244512,695444.0660842559,660695.766888411
3028,325000.0,1,270216.8103974005,248457.89549258797,261044.05512391854,244233.5611623255,257873.91806684106,245383.69429534464
3029,1800000.0,5,1141329.634192807,1047350.594933731,1077577.3633131925,1006541.6508422891,1037713.6181534508,985863.6059932633
3030,820000.0,1,965993.5925379685,888208.0086295663,927261.3388391652,867548.3485166124,935501.9367662899,890190.5356890758
3031,199000.0,5,247370.95431037105,227002.0057347642,239664.78065143302,223865.67515109858,236163.87252509012,224363.7964270118
3032,416000.0,3,397893.0666882618,365170.58847034094,389553.7570867245,363570.2117014946,385279.27425471385,365209.5887784409
3033,400000.0,1,379935.7501848518,349341.83692901005,380765.1662003909,356244.9735296245,370157.2206117857,352228.51130013674
3034,434000.0,2,360547.42314152233,331267.413918396,363793.07647955604,339673.8394951066,360676.73009434197,341912.30489949224
3035,845000.0,1,740294.8530685101,680683.4147990005,764043.8595612313,714841.6102265386,732487.040444242,697008.7450297428
3036,400000.0,3,411452.1618757034,377614.5921066312,408164.2958628466,380939.41274146107,411494.7616440435,390059.4782192985
3037,350000.0,3,253670.77486123872,232809.04818173518,234953.9938281474,219282.37559571027,221938.3437641546,210377.29428105478
3038,1300000.0,3,1322603.5339983727,1213833.4423442886,1278432.7772821353,1193160.294380422,1240352.8590516378,1175741.3073170774
3039,1300000.0,1,1336571.2500710771,1228945.3031444412,1294370.7220163953,1211016.9325719648,1273303.429800766,1211630.4816932217
3040,400000.0,4,350479.6025787415,319559.4695849368,342652.49764667737,317663.0531694952,340688.2317185464,320989.0154280476
3041,280000.0,4,350555.85125018825,319628.9914196592,330260.03051533946,306174.3613540845,332348.15063704376,313131.1730792305
3042,774800.0,1,475900.5985581457,437579.22021034005,456695.4086364664,427285.52452504257,418077.23631035513,397827.50235342345
3043,275000.0,2,262657.0756416637,241326.72877550792,259712.61167048392,242493.83969893237,267399.30539997,253487.6946841357
3044,330000.0,4,309397.080521765,282101.3440302852,301655.49204283033,279655.9349947614,300735.8803845816,283346.7820757687
3045,1900000.0,1,970647.4556002012,892487.1244279228,873116.1840345978,816889.987531041,824518.8348868656,784582.9436235967
3046,140000.0,5,140288.3892875279,128736.80274367245,132565.62795386213,123826.67875962378,137278.84655190172,130419.62283301238
3047,570000.0,5,756984.7956068792,694653.3694407865,767016.7030639381,716453.6717362335,702692.0681517516,667581.617984037
3048,405500.0,1,338551.372246698,311289.89103540813,343624.20426600776,321495.7838040715,333392.5156850067,317244.51919174165
3049,448000.0,3,442360.82181509555,405981.34308533196,431206.3484845882,402444.54212944064,438050.4416603186,415231.8392222003
3050,259000.0,5,356259.35794140067,326924.3514863487,364603.3857247399,340568.11720849434,356425.65838096535,338616.6266809274
3051,2250000.0,4,1117396.3443438904,1018817.0167034409,1081825.0426669312,1002928.1806174195,1057659.3245173574,996503.5291139436
3052,370000.0,2,351154.7770193022,322637.54336309544,350980.6935959124,327710.909003731,337354.7021371144,319803.6195631793
3053,340000.0,1,432433.6473770103,397612.3980201842,433537.2286047203,405618.66535636055,430131.4628373326,409297.8777183954
3054,475000.0,3,353945.487454869,324837.2308069906,345599.8787040842,322548.091960725,338256.08370221435,320635.89579184365
3055,360000.0,4,322667.13253986277,294200.6809191278,329463.1920012321,305435.6358026502,335135.2736476994,315757.13954292185
3056,1100000.0,1,982161.7214463898,903074.2165339945,936104.5721837082,875822.1028103154,910572.4549384152,866468.5230340118
3057,590000.0,1,582999.9966280728,536054.5556783403,580461.604168973,543081.5294257001,579120.3246366979,551070.4059029269
3058,250000.0,1,303326.0698681504,278901.06783750025,293467.6994871214,274569.2151381521,283415.66771825106,269688.3193431762
3059,350000.0,3,282845.2126166045,259584.19832971477,282412.4028773965,263575.27102069353,280277.2496276506,265677.25263309915
3060,397000.0,5,345916.4840415219,317433.1275595961,328869.2383229824,307189.62491480197,320698.49759606714,304674.5959056385
3061,310000.0,5,345404.7789708225,316963.5571619023,341558.21669097646,319042.12448360625,336874.5961484339,320042.445542339
3062,1295000.0,1,944312.3678822567,868272.641019617,921156.5473340582,861836.6882041874,889287.1231278906,846214.1545692844
3063,450000.0,5,465988.52564719965,427618.2313570235,484103.8043854055,452190.86724958965,483293.78262466367,459145.70547923463
3064,480000.0,5,504029.4221445994,462526.77520337864,479072.5513760989,447491.28290214,479388.8209725051,455435.85768662987
3065,1200000.0,2,781809.1516049778,718318.5323398028,715894.9257162247,668431.5722725403,605818.0357561498,574299.9857542447
3066,320000.0,5,308115.8191780066,282745.0342624363,312684.69482425315,292071.9937488575,318929.3176385634,302993.81413498067
3067,370000.0,5,379772.3450235768,348501.23889154,381160.5796178973,356033.8330280004,387163.77827360795,367818.8971230725
3068,392790.0,3,320988.5464461346,294590.64811956,306433.65713410964,285994.28851589473,297836.7522431424,282322.0585125819
3069,275000.0,1,270522.87568725226,248739.31520769768,263324.74453951,246367.38067264034,272554.46165948984,259353.18003486123
3070,940000.0,5,935961.153798194,858892.507385644,971745.7856362427,907686.6687937841,883333.091293071,839196.7990407428
3071,345000.0,3,339562.3847290821,311636.9854995749,343354.04437997227,320452.0565720018,339739.4052438311,322041.9492352529
3072,420000.0,2,371716.0210353326,341529.01143347437,369879.43436081946,345356.6759307973,355652.5834480499,337149.5425235068
3073,313458.0,3,341638.53715156694,313542.3964387077,339151.3315796391,316529.6680576034,338845.65760272625,321194.75804099254
3074,380000.0,1,340481.3152130973,313064.42744247726,329011.0099097983,307823.6375608636,322294.1107997113,306683.669874544
3075,820000.0,1,630044.9004327364,579311.2197466036,582202.1297144414,544709.9700812896,562075.4379931007,534851.0949900368
3076,168000.0,1,175258.02085566544,161145.5592490911,167375.95532131585,156597.42031537907,167887.88700107895,159756.17173151203
3077,270000.0,5,274350.1786897713,251759.71451413864,283664.41314814857,264964.77785823867,290244.2059612569,275741.9720643035
3078,790000.0,5,728262.0282373785,668295.6839909862,740825.3810955902,691988.9257706108,748268.5845034759,710880.8750941788
3079,230000.0,3,273946.1862328812,251417.02233842426,280404.9781695894,261701.7431372755,271842.5768698277,257681.95266446206
3080,750000.0,5,628528.8144379706,576774.674040747,596455.397243925,557136.0541110428,589213.3895156035,559772.9727407977
3081,494000.0,3,361477.36840416194,331749.6945536804,348659.23479503853,325403.38656749966,339377.19855524215,321698.610351924
3082,1750000.0,5,1178795.6571552344,1081731.6013177906,1152716.6208792073,1076727.6021516419,1084839.913757495,1030635.206662801
